"Open","High","Low","Close","Volume","Adjusted","date"
12374.599609,12445.75,12331.349609,12400.030273,4223740000,12400.030273,"2011-04-04"
12402.080078,12474.5,12320.339844,12393.900391,3852280000,12393.900391,"2011-04-05"
12386.660156,12499.030273,12347.129883,12426.75,4223740000,12426.75,"2011-04-06"
12426.450195,12471.700195,12307.620117,12409.490234,4005600000,12409.490234,"2011-04-07"
12409.799805,12475.030273,12310.459961,12380.049805,3582810000,12380.049805,"2011-04-08"
12380.429688,12476.929688,12319.349609,12381.110352,3478970000,12381.110352,"2011-04-11"
12381.040039,12381.040039,12185.089844,12263.580078,4275490000,12263.580078,"2011-04-12"
12263.730469,12372.94043,12203.629883,12270.990234,3850860000,12270.990234,"2011-04-13"
12270.240234,12332.709961,12137.980469,12285.150391,3872630000,12285.150391,"2011-04-14"
12285.450195,12402.610352,12238.339844,12341.830078,4223740000,12341.830078,"2011-04-15"
12339.709961,12339.790039,12093.889648,12201.589844,4223740000,12201.589844,"2011-04-18"
12201.44043,12320.530273,12163.290039,12266.75,3886300000,12266.75,"2011-04-19"
12279.169922,12530.959961,12279.169922,12453.540039,4236280000,12453.540039,"2011-04-20"
12453.620117,12563.889648,12377.820312,12505.990234,3587240000,12505.990234,"2011-04-21"
12505.990234,12547.5,12401.019531,12479.879883,2142130000,12479.879883,"2011-04-25"
12480.860352,12652.169922,12448.320312,12595.370117,3908060000,12595.370117,"2011-04-26"
12592.230469,12729.410156,12518.549805,12690.959961,4051570000,12690.959961,"2011-04-27"
12689.75,12807.360352,12617.429688,12763.30957,4036820000,12763.30957,"2011-04-28"
12763.389648,12885.919922,12711.849609,12810.540039,3479070000,12810.540039,"2011-04-29"
12810.160156,12928.450195,12754.530273,12807.360352,3846250000,12807.360352,"2011-05-02"
12806.379883,12891.44043,12700.719727,12807.509766,4223740000,12807.509766,"2011-05-03"
12806.290039,12852.80957,12632.459961,12723.580078,4223740000,12723.580078,"2011-05-04"
12723.650391,12757.259766,12504.849609,12584.169922,3846250000,12584.169922,"2011-05-05"
12580.759766,12788.780273,12580.759766,12638.740234,4223740000,12638.740234,"2011-05-06"
12637.830078,12751.349609,12591.589844,12684.679688,4265250000,12684.679688,"2011-05-09"
12685.129883,12806.599609,12665.450195,12760.360352,4223740000,12760.360352,"2011-05-10"
12745.870117,12748.209961,12577.209961,12630.030273,3846250000,12630.030273,"2011-05-11"
12629.80957,12746.089844,12497.969727,12695.919922,3777210000,12695.919922,"2011-05-12"
12695.650391,12749.080078,12522.790039,12595.75,3426660000,12595.75,"2011-05-13"
12594.839844,12676.660156,12482.070312,12548.370117,3846250000,12548.370117,"2011-05-16"
12541.179688,12591.509766,12342.290039,12479.580078,4053970000,12479.580078,"2011-05-17"
12471.780273,12595.599609,12402.150391,12560.179688,3922030000,12560.179688,"2011-05-18"
12561.459961,12673.780273,12506.669922,12605.320312,3626110000,12605.320312,"2011-05-19"
12604.639648,12630.110352,12453.959961,12512.040039,4066020000,12512.040039,"2011-05-20"
12511.290039,12511.290039,12292.490234,12381.259766,3255580000,12381.259766,"2011-05-23"
12381.870117,12465.799805,12315.419922,12356.209961,3846250000,12356.209961,"2011-05-24"
12355.450195,12462.280273,12271.900391,12394.660156,4109670000,12394.660156,"2011-05-25"
12391.55957,12456.080078,12285.75,12402.759766,3259470000,12402.759766,"2011-05-26"
12398.05957,12519.349609,12382.929688,12441.580078,3124560000,12441.580078,"2011-05-27"
12443.400391,12611.679688,12443.400391,12569.790039,4696240000,12569.790039,"2011-05-31"
12569.339844,12569.339844,12273.410156,12290.139648,4241090000,12290.139648,"2011-06-01"
12289.610352,12359.30957,12171.389648,12248.549805,3762170000,12248.549805,"2011-06-02"
12247.870117,12247.870117,12061.959961,12151.259766,3505030000,12151.259766,"2011-06-03"
12151.19043,12201.44043,12045.759766,12089.959961,3555980000,12089.959961,"2011-06-06"
12090.179688,12214.459961,12055.639648,12070.80957,3846250000,12070.80957,"2011-06-07"
12066.5,12145.209961,11981.280273,12048.94043,3970810000,12048.94043,"2011-06-08"
12049.469727,12205.490234,12038.490234,12124.360352,3332510000,12124.360352,"2011-06-09"
12124.169922,12124.169922,11912.030273,11951.910156,3846250000,11951.910156,"2011-06-10"
11945.330078,12066.459961,11883.150391,11952.969727,4132520000,11952.969727,"2011-06-13"
11951.379883,12156.519531,11951.379883,12076.110352,3500280000,12076.110352,"2011-06-14"
12075.200195,12075.200195,11841.870117,11897.269531,4070500000,11897.269531,"2011-06-15"
11896.129883,12023.389648,11821.959961,11961.519531,3846250000,11961.519531,"2011-06-16"
11962.580078,12109.110352,11952.549805,12004.360352,4916460000,12004.360352,"2011-06-17"
12004.280273,12129.540039,11942.070312,12080.379883,3464660000,12080.379883,"2011-06-20"
12081.330078,12248.969727,12059.459961,12190.009766,4056150000,12190.009766,"2011-06-21"
12189.629883,12242.30957,12082.429688,12109.669922,3718420000,12109.669922,"2011-06-22"
12108.5,12108.5,11841.19043,12050,4983450000,12050,"2011-06-23"
12049.240234,12082.650391,11892.950195,11934.580078,3665340000,11934.580078,"2011-06-24"
11934.730469,12113.5,11907.709961,12043.55957,3479070000,12043.55957,"2011-06-27"
12042.280273,12225.889648,12042.280273,12188.69043,3681500000,12188.69043,"2011-06-28"
12187.629883,12311.030273,12148.879883,12261.419922,4347540000,12261.419922,"2011-06-29"
12262.099609,12464.629883,12262.099609,12414.339844,4200500000,12414.339844,"2011-06-30"
12412.070312,12614.55957,12375.549805,12582.769531,3796930000,12582.769531,"2011-07-01"
12583,12642.900391,12504.099609,12569.870117,3722320000,12569.870117,"2011-07-05"
12562.469727,12668.030273,12507.839844,12626.019531,3564190000,12626.019531,"2011-07-06"
12628.370117,12780.19043,12628.370117,12719.490234,4069530000,12719.490234,"2011-07-07"
12717.900391,12717.900391,12541.330078,12657.200195,3594360000,12657.200195,"2011-07-08"
12655.769531,12655.769531,12443.400391,12505.759766,3879130000,12505.759766,"2011-07-11"
12505.459961,12603.769531,12423.269531,12446.879883,4227890000,12446.879883,"2011-07-12"
12447.330078,12635.519531,12447.330078,12491.610352,4060080000,12491.610352,"2011-07-13"
12492.669922,12602.299805,12398.94043,12437.120117,4358570000,12437.120117,"2011-07-14"
12437.799805,12539.209961,12374.75,12479.730469,4242760000,12479.730469,"2011-07-15"
12475.110352,12475.110352,12276.589844,12385.160156,4118160000,12385.160156,"2011-07-18"
12385.959961,12636.620117,12385.959961,12587.419922,4304600000,12587.419922,"2011-07-19"
12583.75,12654.370117,12499.400391,12571.910156,3767420000,12571.910156,"2011-07-20"
12567.139648,12794,12567.139648,12724.410156,4837430000,12724.410156,"2011-07-21"
12724.709961,12768.30957,12605.589844,12681.160156,3522830000,12681.160156,"2011-07-22"
12679.719727,12682.969727,12509.580078,12592.799805,3536890000,12592.799805,"2011-07-25"
12592.120117,12618.110352,12457.25,12501.299805,4007050000,12501.299805,"2011-07-26"
12498.650391,12499.480469,12275.379883,12302.549805,3479040000,12302.549805,"2011-07-27"
12301.950195,12412.480469,12200.990234,12240.110352,4951800000,12240.110352,"2011-07-28"
12239.280273,12262.740234,12044.209961,12143.240234,5061190000,12143.240234,"2011-07-29"
12144.299805,12320.94043,11978.549805,12132.490234,4967390000,12132.490234,"2011-08-01"
12130.219727,12152.959961,11857.910156,11866.620117,5206290000,11866.620117,"2011-08-02"
11863.889648,11957.629883,11678.69043,11896.44043,6446940000,11896.44043,"2011-08-03"
11893.790039,11893.790039,11365.740234,11383.679688,4266530000,11383.679688,"2011-08-04"
11384.290039,11634.040039,11126.320312,11444.610352,5454590000,11444.610352,"2011-08-05"
11433.929688,11433.929688,10779.049805,10809.849609,2615150000,10809.849609,"2011-08-08"
10810.910156,11251.080078,10588.549805,11239.769531,2366660000,11239.769531,"2011-08-09"
11227.919922,11227.919922,10662.040039,10719.94043,5018070000,10719.94043,"2011-08-10"
10729.849609,11286.389648,10729.849609,11143.30957,3685050000,11143.30957,"2011-08-11"
11143.389648,11402.830078,11116.290039,11269.019531,5640380000,11269.019531,"2011-08-12"
11269.929688,11521.730469,11269.929688,11482.900391,4272850000,11482.900391,"2011-08-15"
11479.120117,11479.120117,11279.69043,11405.929688,5071600000,11405.929688,"2011-08-16"
11392.009766,11550.370117,11306.179688,11410.209961,4388340000,11410.209961,"2011-08-17"
11406.269531,11406.269531,10830.589844,10990.580078,3234810000,10990.580078,"2011-08-18"
10989.599609,11099.259766,10749.830078,10817.650391,5167560000,10817.650391,"2011-08-19"
10820.370117,11075.040039,10800.089844,10854.650391,5436260000,10854.650391,"2011-08-22"
10854.580078,11189.139648,10837.929688,11176.759766,5013170000,11176.759766,"2011-08-23"
11175.700195,11345.540039,11078.55957,11320.709961,5315310000,11320.709961,"2011-08-24"
11321.019531,11437.870117,11083.410156,11149.820312,5748420000,11149.820312,"2011-08-25"
11145.200195,11347.5,10922.849609,11284.540039,5035320000,11284.540039,"2011-08-26"
11286.580078,11568.080078,11286.580078,11539.25,4228070000,11539.25,"2011-08-29"
11532.05957,11641.339844,11409.870117,11559.950195,4572570000,11559.950195,"2011-08-30"
11560.549805,11739.389648,11512.120117,11613.530273,5267840000,11613.530273,"2011-08-31"
11613.299805,11733.110352,11471.019531,11493.570312,4780410000,11493.570312,"2011-09-01"
11492.05957,11492.05957,11180.660156,11240.259766,4401740000,11240.259766,"2011-09-02"
11237.230469,11237.230469,10890.110352,11139.299805,5103980000,11139.299805,"2011-09-06"
11138.009766,11432.879883,11138.009766,11414.860352,4441040000,11414.860352,"2011-09-07"
11414.639648,11504.400391,11243.589844,11295.80957,4465170000,11295.80957,"2011-09-08"
11294.530273,11294.530273,10919.209961,10992.129883,4586370000,10992.129883,"2011-09-09"
10990.009766,11082.080078,10789.870117,11061.120117,5168550000,11061.120117,"2011-09-12"
11054.990234,11176.160156,10960.990234,11105.849609,4681370000,11105.849609,"2011-09-13"
11106.830078,11393.75,10986.570312,11246.730469,4986740000,11246.730469,"2011-09-14"
11247.639648,11460.730469,11247.639648,11433.179688,4479730000,11433.179688,"2011-09-15"
11433.480469,11582.160156,11381.790039,11509.089844,5248890000,11509.089844,"2011-09-16"
11506.669922,11506.669922,11228.950195,11401.009766,4254190000,11401.009766,"2011-09-19"
11401.389648,11581.330078,11340.240234,11408.660156,4315610000,11408.660156,"2011-09-20"
11408.580078,11509.769531,11102.519531,11124.839844,4728550000,11124.839844,"2011-09-21"
11121.889648,11121.889648,10572.200195,10733.830078,6703140000,10733.830078,"2011-09-22"
10732.769531,10844.549805,10593.849609,10771.480469,5639930000,10771.480469,"2011-09-23"
10771.860352,11067.400391,10750.400391,11043.860352,4762830000,11043.860352,"2011-09-26"
11045.379883,11398.209961,11045.379883,11190.69043,5548130000,11190.69043,"2011-09-27"
11189.099609,11344.889648,10990.580078,11010.900391,4787920000,11010.900391,"2011-09-28"
11012.790039,11288.740234,10955.429688,11153.980469,5285740000,11153.980469,"2011-09-29"
11152.320312,11173.360352,10892.269531,10913.379883,4416790000,10913.379883,"2011-09-30"
10912.019531,11008.05957,10640.549805,10655.299805,5670340000,10655.299805,"2011-10-03"
10650.30957,10832.929688,10362.259766,10808.709961,3714670000,10808.709961,"2011-10-04"
10800.389648,10987.820312,10682.549805,10939.950195,2510620000,10939.950195,"2011-10-05"
10940.030273,11147.019531,10834.070312,11123.330078,5098330000,11123.330078,"2011-10-06"
11123.410156,11282.679688,11025.929688,11103.120117,5580380000,11103.120117,"2011-10-07"
11104.639648,11448.5,11104.639648,11433.179688,4446800000,11433.179688,"2011-10-10"
11432.570312,11491.450195,11312.69043,11416.299805,4424500000,11416.299805,"2011-10-11"
11417.280273,11647.400391,11417.280273,11518.849609,5355360000,11518.849609,"2011-10-12"
11518.089844,11545.259766,11338.799805,11478.129883,4436270000,11478.129883,"2011-10-13"
11479.040039,11681.570312,11479.040039,11644.490234,4116690000,11644.490234,"2011-10-14"
11643.349609,11643.349609,11366.730469,11397,4300700000,11397,"2011-10-17"
11396.169922,11665.450195,11396.169922,11577.049805,4840170000,11577.049805,"2011-10-18"
11577.620117,11696.139648,11427.959961,11504.620117,4846390000,11504.620117,"2011-10-19"
11502.129883,11623.290039,11378.160156,11541.780273,4870290000,11541.780273,"2011-10-20"
11543.219727,11841.040039,11543.219727,11808.790039,4980770000,11808.790039,"2011-10-21"
11807.959961,11985.360352,11775,11913.620117,4309380000,11913.620117,"2011-10-24"
11912.709961,11925.839844,11664.089844,11706.620117,4473970000,11706.620117,"2011-10-25"
11707.830078,11937.230469,11676.5,11869.040039,4873530000,11869.040039,"2011-10-26"
11872.139648,12299.030273,11872.139648,12208.549805,6367610000,12208.549805,"2011-10-27"
12207.419922,12303.160156,12096.660156,12231.110352,4536690000,12231.110352,"2011-10-28"
12229.219727,12229.290039,11943.400391,11955.009766,4310210000,11955.009766,"2011-10-31"
11951.610352,11951.610352,11562.599609,11657.959961,5645540000,11657.959961,"2011-11-01"
11658.55957,11911.950195,11658.55957,11836.040039,4110530000,11836.040039,"2011-11-02"
11835.589844,12078.419922,11828.429688,12044.469727,4849140000,12044.469727,"2011-11-03"
12043.410156,12043.410156,11833.429688,11983.240234,3830650000,11983.240234,"2011-11-04"
11982.94043,12105.509766,11866.730469,12068.389648,3429740000,12068.389648,"2011-11-07"
12055.519531,12203.480469,11982.530273,12170.179688,3908490000,12170.179688,"2011-11-08"
12166.320312,12166.320312,11726.879883,11780.94043,4659740000,11780.94043,"2011-11-09"
11779.959961,11984.110352,11776.629883,11893.790039,4002760000,11893.790039,"2011-11-10"
11897.650391,12212.070312,11897.650391,12153.679688,3370180000,12153.679688,"2011-11-11"
12153,12192.660156,12013.05957,12078.980469,3219680000,12078.980469,"2011-11-14"
12077.849609,12206.019531,11959.780273,12096.160156,3599300000,12096.160156,"2011-11-15"
12084.740234,12122.009766,11872.75,11905.589844,4085010000,11905.589844,"2011-11-16"
11905.669922,11975.900391,11659.429688,11770.730469,4596450000,11770.730469,"2011-11-17"
11769.360352,11891.969727,11707.339844,11796.160156,3827610000,11796.160156,"2011-11-18"
11795.549805,11795.549805,11434.540039,11547.30957,4050070000,11547.30957,"2011-11-21"
11542.240234,11612.469727,11402.870117,11493.719727,3911710000,11493.719727,"2011-11-22"
11492.669922,11492.669922,11242.759766,11257.549805,3798940000,11257.549805,"2011-11-23"
11252.110352,11381.070312,11192.80957,11231.780273,1664200000,11231.780273,"2011-11-25"
11232.469727,11599.759766,11232.469727,11523.009766,3920750000,11523.009766,"2011-11-28"
11523.540039,11667.230469,11478.320312,11555.629883,3992650000,11555.629883,"2011-11-29"
11559.639648,12067.400391,11559.639648,12045.679688,5801910000,12045.679688,"2011-11-30"
12046.209961,12122.580078,11916.379883,12020.030273,3818680000,12020.030273,"2011-12-01"
12022.370117,12191.599609,11972.120117,12019.419922,4144310000,12019.419922,"2011-12-02"
12021.459961,12234.509766,12020.780273,12097.830078,4148060000,12097.830078,"2011-12-05"
12097.75,12232.019531,12046.929688,12150.129883,3734230000,12150.129883,"2011-12-06"
12144.410156,12266.299805,12024.19043,12196.370117,4160540000,12196.370117,"2011-12-07"
12195.910156,12212.259766,11963.110352,11997.700195,4298370000,11997.700195,"2011-12-08"
11995.879883,12230.650391,11995.879883,12184.259766,3830610000,12184.259766,"2011-12-09"
12181.080078,12181.080078,11914.980469,12021.389648,3600570000,12021.389648,"2011-12-12"
12018.660156,12187.099609,11894.959961,11954.94043,4121570000,11954.94043,"2011-12-13"
11949.790039,11984.150391,11753.769531,11823.480469,4298290000,11823.480469,"2011-12-14"
11825.370117,12001.709961,11815.110352,11868.80957,3810340000,11868.80957,"2011-12-15"
11870.169922,12018.549805,11791.30957,11866.389648,5345800000,11866.389648,"2011-12-16"
11866.620117,11961.709961,11728.459961,11766.259766,3659820000,11766.259766,"2011-12-19"
11769.139648,12131.80957,11769.139648,12103.580078,4055590000,12103.580078,"2011-12-20"
12103.280273,12180.549805,11963.759766,12107.740234,3582780000,12107.740234,"2011-12-21"
12107.589844,12225.700195,12065.740234,12169.650391,3492250000,12169.650391,"2011-12-22"
12169.879883,12310.160156,12151.719727,12294,2233830000,12294,"2011-12-23"
12293.469727,12357.379883,12241.549805,12291.349609,2130590000,12291.349609,"2011-12-27"
12288.849609,12312.620117,12126.700195,12151.410156,2349980000,12151.410156,"2011-12-28"
12152.320312,12302.400391,12152.320312,12287.040039,2278130000,12287.040039,"2011-12-29"
12286.280273,12313.299805,12190.200195,12217.55957,2271850000,12217.55957,"2011-12-30"
12221.19043,12534.259766,12221.19043,12397.379883,3943710000,12397.379883,"2012-01-03"
12392.389648,12474.879883,12291.349609,12418.419922,3592580000,12418.419922,"2012-01-04"
12418.349609,12465.419922,12260.620117,12415.700195,4315950000,12415.700195,"2012-01-05"
12407.75,12457.780273,12305.200195,12359.919922,3656830000,12359.919922,"2012-01-06"
12360.150391,12445.709961,12305.160156,12392.69043,3371600000,12392.69043,"2012-01-09"
12394.509766,12554.799805,12394.509766,12462.469727,4221960000,12462.469727,"2012-01-10"
12459.44043,12503.870117,12345.240234,12449.450195,3968120000,12449.450195,"2012-01-11"
12449.980469,12526.759766,12354.360352,12471.019531,4019890000,12471.019531,"2012-01-12"
12469.959961,12469.959961,12288.44043,12422.05957,3692370000,12422.05957,"2012-01-13"
12423.120117,12607.44043,12423.120117,12482.070312,4010490000,12482.070312,"2012-01-17"
12474.769531,12607.709961,12424.330078,12578.950195,4096160000,12578.950195,"2012-01-18"
12578.19043,12678.620117,12518.480469,12623.980469,4465890000,12623.980469,"2012-01-19"
12623.830078,12763.839844,12568.349609,12720.480469,3912620000,12720.480469,"2012-01-20"
12720.169922,12806.980469,12620.200195,12708.820312,3770910000,12708.820312,"2012-01-23"
12708.44043,12753.019531,12551.780273,12675.75,3693560000,12675.75,"2012-01-24"
12673.780273,12794.950195,12537.25,12756.959961,4410910000,12756.959961,"2012-01-25"
12757.480469,12884.629883,12679,12734.629883,4522070000,12734.629883,"2012-01-26"
12733.719727,12749.240234,12591.209961,12660.459961,4007380000,12660.459961,"2012-01-27"
12659.320312,12679.830078,12492.179688,12653.719727,3659010000,12653.719727,"2012-01-30"
12654.780273,12756.049805,12542.849609,12632.910156,4235550000,12632.910156,"2012-01-31"
12632.759766,12826.509766,12632.759766,12716.459961,4504360000,12716.459961,"2012-02-01"
12716.540039,12785.490234,12650.240234,12705.410156,4120920000,12705.410156,"2012-02-02"
12705.110352,12917.139648,12705.110352,12862.230469,4608550000,12862.230469,"2012-02-03"
12860.790039,12888.799805,12755.969727,12845.129883,3379700000,12845.129883,"2012-02-06"
12844.44043,12931.099609,12753.400391,12878.200195,3742460000,12878.200195,"2012-02-07"
12865.94043,12947.370117,12789.200195,12883.950195,4096730000,12883.950195,"2012-02-08"
12884.410156,12978.179688,12820.679688,12890.459961,4209890000,12890.459961,"2012-02-09"
12889.549805,12889.549805,12712.259766,12801.230469,3877580000,12801.230469,"2012-02-10"
12799.110352,12929.44043,12794.490234,12874.040039,3618040000,12874.040039,"2012-02-13"
12871.919922,12903.629883,12771.709961,12878.280273,3889520000,12878.280273,"2012-02-14"
12865.410156,12927.469727,12740.379883,12780.950195,4080340000,12780.950195,"2012-02-15"
12779.580078,12936.740234,12760.05957,12904.080078,4108880000,12904.080078,"2012-02-16"
12903.330078,13006.410156,12871.389648,12949.870117,3717640000,12949.870117,"2012-02-17"
12949.339844,13049.429688,12895.570312,12965.69043,3795200000,12965.69043,"2012-02-21"
12966.219727,13029.419922,12875.290039,12938.669922,3633710000,12938.669922,"2012-02-22"
12937.080078,13050.299805,12856.25,12984.69043,3786450000,12984.69043,"2012-02-23"
12981.200195,13055.150391,12928.719727,12982.950195,3505360000,12982.950195,"2012-02-24"
12981.200195,13051.480469,12859.280273,12981.509766,3648890000,12981.509766,"2012-02-27"
12976.740234,13058.169922,12925.879883,13005.120117,3579120000,13005.120117,"2012-02-28"
13005.269531,13087.160156,12903.099609,12952.070312,4482370000,12952.070312,"2012-02-29"
12952.370117,13067.070312,12911.879883,12980.299805,3919240000,12980.299805,"2012-03-01"
12980.75,13031.839844,12903.290039,12977.570312,3283490000,12977.570312,"2012-03-02"
12977.339844,13030.169922,12850.459961,12962.80957,3429480000,12962.80957,"2012-03-05"
12958.5,12958.5,12701.330078,12759.150391,4191060000,12759.150391,"2012-03-06"
12756.120117,12882.780273,12726.759766,12837.330078,3580380000,12837.330078,"2012-03-07"
12835.530273,12963.950195,12834.19043,12907.94043,3543060000,12907.94043,"2012-03-08"
12908.320312,12997.25,12868.05957,12922.019531,3639470000,12922.019531,"2012-03-09"
12920.580078,13022.94043,12876.230469,12959.709961,3081870000,12959.709961,"2012-03-12"
12953.129883,13193.120117,12953.129883,13177.679688,4386470000,13177.679688,"2012-03-13"
13177.219727,13269.480469,13108.200195,13194.099609,4502280000,13194.099609,"2012-03-14"
13192.889648,13286.360352,13122.200195,13252.759766,4271650000,13252.759766,"2012-03-15"
13253.589844,13331.769531,13190.700195,13232.620117,5163950000,13232.620117,"2012-03-16"
13232.019531,13298.959961,13157.620117,13239.129883,3932570000,13239.129883,"2012-03-19"
13238.299805,13238.299805,13096.129883,13170.19043,3695280000,13170.19043,"2012-03-20"
13170.790039,13230.240234,13085.339844,13124.620117,3573590000,13124.620117,"2012-03-21"
13124.469727,13125.379883,12973.790039,13046.139648,3740590000,13046.139648,"2012-03-22"
13045.990234,13128.030273,12977.570312,13080.730469,3472950000,13080.730469,"2012-03-23"
13082.620117,13268.610352,13082.620117,13241.629883,3576950000,13241.629883,"2012-03-26"
13242.089844,13298.959961,13176.540039,13197.730469,3513640000,13197.730469,"2012-03-27"
13195.540039,13249.650391,13048.410156,13126.209961,3892800000,13126.209961,"2012-03-28"
13125.990234,13177.639648,12993.839844,13145.820312,3.832e+09,13145.820312,"2012-03-29"
13147.94043,13249.120117,13127.580078,13212.040039,3676890000,13212.040039,"2012-03-30"
13147.94043,13316.860352,13128.860352,13264.490234,3572010000,13264.490234,"2012-04-02"
13258.959961,13297.139648,13114.179688,13199.549805,3822090000,13199.549805,"2012-04-03"
13198.19043,13198.19043,12995.049805,13074.75,3938290000,13074.75,"2012-04-04"
13067.179688,13123.070312,12975.980469,13060.139648,3303740000,13060.139648,"2012-04-05"
