CO_ID	CoName	Date	ROI
1218   	Taisun Enterprise	2010/06/25	   0.0000
1218   	Taisun Enterprise	2010/06/28	  -1.6997
1218   	Taisun Enterprise	2010/06/29	  -4.0346
1218   	Taisun Enterprise	2010/06/30	   4.8048
1218   	Taisun Enterprise	2010/07/01	   0.0000
1218   	Taisun Enterprise	2010/07/02	  -3.1519
1218   	Taisun Enterprise	2010/07/05	   2.3669
1218   	Taisun Enterprise	2010/07/06	   2.6012
1218   	Taisun Enterprise	2010/07/07	  -1.6901
1218   	Taisun Enterprise	2010/07/08	  -1.4327
1218   	Taisun Enterprise	2010/07/09	   0.5814
1218   	Taisun Enterprise	2010/07/12	  -2.3121
1218   	Taisun Enterprise	2010/07/13	  -0.8876
1218   	Taisun Enterprise	2010/07/14	   4.4776
1218   	Taisun Enterprise	2010/07/15	   2.0000
1218   	Taisun Enterprise	2010/07/16	  -2.5210
1218   	Taisun Enterprise	2010/07/19	   0.0000
1218   	Taisun Enterprise	2010/07/20	   1.4368
1218   	Taisun Enterprise	2010/07/21	  -1.1331
1218   	Taisun Enterprise	2010/07/22	   0.2865
1218   	Taisun Enterprise	2010/07/23	   0.2857
1218   	Taisun Enterprise	2010/07/26	   6.8376
1218   	Taisun Enterprise	2010/07/27	   0.0000
1218   	Taisun Enterprise	2010/07/28	   0.5333
1218   	Taisun Enterprise	2010/07/29	   2.6525
1218   	Taisun Enterprise	2010/07/30	  -3.1008
1218   	Taisun Enterprise	2010/08/02	  -0.5333
1218   	Taisun Enterprise	2010/08/03	   0.0000
1218   	Taisun Enterprise	2010/08/04	   6.9705
1218   	Taisun Enterprise	2010/08/05	  -4.7619
1218   	Taisun Enterprise	2010/08/06	   3.1579
1218   	Taisun Enterprise	2010/08/09	  -1.5306
1218   	Taisun Enterprise	2010/08/10	   0.5181
1218   	Taisun Enterprise	2010/08/11	  -3.0928
1218   	Taisun Enterprise	2010/08/12	   0.6383
1218   	Taisun Enterprise	2010/08/13	   0.0000
1218   	Taisun Enterprise	2010/08/16	   4.4444
1218   	Taisun Enterprise	2010/08/17	   6.9149
1218   	Taisun Enterprise	2010/08/18	  -0.7463
1218   	Taisun Enterprise	2010/08/19	  -0.5013
1218   	Taisun Enterprise	2010/08/20	  -2.2670
1218   	Taisun Enterprise	2010/08/23	  -2.5773
1218   	Taisun Enterprise	2010/08/24	  -1.3228
1218   	Taisun Enterprise	2010/08/25	  -6.9705
1218   	Taisun Enterprise	2010/08/26	  -4.8991
1218   	Taisun Enterprise	2010/08/27	   2.4242
1218   	Taisun Enterprise	2010/08/30	   0.0000
1218   	Taisun Enterprise	2010/08/31	  -6.8047
1218   	Taisun Enterprise	2010/09/01	   0.9524
1218   	Taisun Enterprise	2010/09/02	  -1.2579
1218   	Taisun Enterprise	2010/09/03	   2.2293
1218   	Taisun Enterprise	2010/09/06	   3.7383
1218   	Taisun Enterprise	2010/09/07	  -1.2012
1218   	Taisun Enterprise	2010/09/08	  -3.6474
1218   	Taisun Enterprise	2010/09/09	  -0.3155
1218   	Taisun Enterprise	2010/09/10	   1.8987
1218   	Taisun Enterprise	2010/09/13	   0.3106
1218   	Taisun Enterprise	2010/09/14	   6.8111
1218   	Taisun Enterprise	2010/09/15	   0.5797
1218   	Taisun Enterprise	2010/09/16	  -0.5764
1218   	Taisun Enterprise	2010/09/17	   0.0000
1218   	Taisun Enterprise	2010/09/20	   0.0000
1218   	Taisun Enterprise	2010/09/21	   0.5797
1218   	Taisun Enterprise	2010/09/23	   2.3055
1218   	Taisun Enterprise	2010/09/24	  -1.6901
1218   	Taisun Enterprise	2010/09/27	   0.2865
1218   	Taisun Enterprise	2010/09/28	  -0.2857
1218   	Taisun Enterprise	2010/09/29	   0.5731
1218   	Taisun Enterprise	2010/09/30	  -1.9943
1218   	Taisun Enterprise	2010/10/01	  -0.5814
1218   	Taisun Enterprise	2010/10/04	   0.5848
1218   	Taisun Enterprise	2010/10/05	  -0.8721
1218   	Taisun Enterprise	2010/10/06	   2.0528
1218   	Taisun Enterprise	2010/10/07	   1.1494
1218   	Taisun Enterprise	2010/10/08	  -0.2841
1218   	Taisun Enterprise	2010/10/11	   0.8547
1218   	Taisun Enterprise	2010/10/12	   0.0000
1218   	Taisun Enterprise	2010/10/13	   0.8475
1218   	Taisun Enterprise	2010/10/14	   6.7227
1218   	Taisun Enterprise	2010/10/15	  -0.2625
1218   	Taisun Enterprise	2010/10/18	  -1.0526
1218   	Taisun Enterprise	2010/10/19	  -3.7234
1218   	Taisun Enterprise	2010/10/20	   0.2762
1218   	Taisun Enterprise	2010/10/21	   0.8264
1218   	Taisun Enterprise	2010/10/22	  -0.5464
1218   	Taisun Enterprise	2010/10/25	   0.8242
1218   	Taisun Enterprise	2010/10/26	   3.5422
1218   	Taisun Enterprise	2010/10/27	   0.0000
1218   	Taisun Enterprise	2010/10/28	  -0.7895
1218   	Taisun Enterprise	2010/10/29	  -4.5093
1218   	Taisun Enterprise	2010/11/01	   0.5556
1218   	Taisun Enterprise	2010/11/02	  -1.3812
1218   	Taisun Enterprise	2010/11/03	  -0.8403
1218   	Taisun Enterprise	2010/11/04	   1.9774
1218   	Taisun Enterprise	2010/11/05	   2.2161
1218   	Taisun Enterprise	2010/11/08	   0.2710
1218   	Taisun Enterprise	2010/11/09	  -0.5405
1218   	Taisun Enterprise	2010/11/10	   2.7174
1218   	Taisun Enterprise	2010/11/11	  -0.5291
1218   	Taisun Enterprise	2010/11/12	  -2.3936
1218   	Taisun Enterprise	2010/11/15	  -4.0872
1218   	Taisun Enterprise	2010/11/16	   0.2841
1218   	Taisun Enterprise	2010/11/17	  -2.5496
1218   	Taisun Enterprise	2010/11/18	   0.0000
1218   	Taisun Enterprise	2010/11/19	  -0.8721
1218   	Taisun Enterprise	2010/11/22	   0.2933
1218   	Taisun Enterprise	2010/11/23	   1.1696
1218   	Taisun Enterprise	2010/11/24	  -1.7341
1218   	Taisun Enterprise	2010/11/25	   0.2941
1218   	Taisun Enterprise	2010/11/26	  -1.4663
1218   	Taisun Enterprise	2010/11/29	   1.7857
1218   	Taisun Enterprise	2010/11/30	   6.4327
1218   	Taisun Enterprise	2010/12/01	  -1.9231
1218   	Taisun Enterprise	2010/12/02	  -1.1204
1218   	Taisun Enterprise	2010/12/03	   0.0000
1218   	Taisun Enterprise	2010/12/06	   0.5666
1218   	Taisun Enterprise	2010/12/07	   2.2535
1218   	Taisun Enterprise	2010/12/08	  -1.1019
1218   	Taisun Enterprise	2010/12/09	  -1.3928
1218   	Taisun Enterprise	2010/12/10	  -1.4124
1218   	Taisun Enterprise	2010/12/13	   0.0000
1218   	Taisun Enterprise	2010/12/14	   1.7192
1218   	Taisun Enterprise	2010/12/15	   0.2817
1218   	Taisun Enterprise	2010/12/16	   2.2472
1218   	Taisun Enterprise	2010/12/17	  -0.2747
1218   	Taisun Enterprise	2010/12/20	  -1.3774
1218   	Taisun Enterprise	2010/12/21	   0.0000
1218   	Taisun Enterprise	2010/12/22	  -0.5587
1218   	Taisun Enterprise	2010/12/23	  -0.5618
1218   	Taisun Enterprise	2010/12/24	  -0.2825
1218   	Taisun Enterprise	2010/12/27	   1.9830
1218   	Taisun Enterprise	2010/12/28	   1.3889
1218   	Taisun Enterprise	2010/12/29	   0.8219
1218   	Taisun Enterprise	2010/12/30	  -0.8152
1218   	Taisun Enterprise	2010/12/31	   1.3699
1218   	Taisun Enterprise	2011/01/03	   3.7838
1218   	Taisun Enterprise	2011/01/04	  -0.7812
1218   	Taisun Enterprise	2011/01/05	  -3.1496
1218   	Taisun Enterprise	2011/01/06	   1.3550
1218   	Taisun Enterprise	2011/01/07	  -2.6738
1218   	Taisun Enterprise	2011/01/10	  -0.2747
1218   	Taisun Enterprise	2011/01/11	   0.2755
1218   	Taisun Enterprise	2011/01/12	   0.0000
1218   	Taisun Enterprise	2011/01/13	   0.8242
1218   	Taisun Enterprise	2011/01/14	   0.0000
1218   	Taisun Enterprise	2011/01/17	  -2.4523
1218   	Taisun Enterprise	2011/01/18	   1.9553
1218   	Taisun Enterprise	2011/01/19	  -1.0959
1218   	Taisun Enterprise	2011/01/20	  -0.8310
1218   	Taisun Enterprise	2011/01/21	   0.0000
