Date	Close	Open	High	Low	Volume
2015-03-25	399.26	405.57	408.27	396.1	9007
2015-03-26	396.55	392.05	397.0	389.34	11992
2015-03-27	377.63	392.05	393.85	376.28	15619
2015-03-30	376.73	379.88	381.23	374.47	9180
2015-03-31	381.68	383.03	384.39	378.53	7129
2015-04-01	378.08	383.94	383.94	375.37	5410
2015-04-02	371.32	377.18	379.43	368.61	10015
2015-04-07	379.43	371.32	380.78	371.32	14746
2015-04-08	379.43	384.39	384.39	376.73	8154
2015-04-09	380.33	383.94	385.29	379.43	6217
2015-04-10	379.88	386.64	386.64	378.53	7576
2015-04-13	378.08	378.53	380.33	376.73	4214
2015-04-14	374.02	378.53	378.98	373.12	8334
2015-04-15	359.15	369.52	370.42	359.15	14709
2015-04-16	368.61	361.4	369.07	361.4	15694
2015-04-17	361.4	364.11	365.91	360.95	8433
2015-04-20	351.49	357.8	361.4	351.49	9906
2015-04-21	352.39	352.39	357.35	352.39	8698
2015-04-22	362.31	354.19	364.11	354.19	9605
2015-04-23	363.21	364.11	367.26	362.31	7141
2015-04-24	377.63	365.91	384.39	365.91	15978
2015-04-27	369.97	377.63	382.13	369.52	7463
2015-04-28	359.6	374.02	374.02	359.15	10064
2015-04-29	360.95	361.4	365.91	360.5	5136
2015-04-30	356.0	356.0	360.05	354.65	9247
2015-05-04	342.48	334.37	346.98	334.37	17071
2015-05-05	337.52	340.68	345.18	334.37	9648
2015-05-06	333.47	336.17	339.77	331.66	8690
2015-05-07	332.11	332.56	334.82	329.86	9283
2015-05-08	339.32	332.56	342.03	332.56	8515
2015-05-11	333.47	344.28	344.28	333.47	6205
2015-05-12	334.82	336.17	337.97	334.37	5826
2015-05-13	358.25	341.58	358.25	338.87	15217
2015-05-14	354.19	358.25	362.31	354.19	12642
2015-05-15	351.49	358.7	363.21	351.49	5322
2015-05-18	352.84	351.49	360.05	349.69	7039
2015-05-19	353.29	353.29	356.0	349.69	6497
2015-05-20	360.05	356.0	361.86	356.0	8336
2015-05-21	360.5	357.35	363.66	356.9	7315
2015-05-22	369.52	365.01	371.32	363.21	8993
2015-05-25	358.25	365.46	368.61	357.35	6774
2015-05-26	360.05	361.4	363.21	358.7	3161
2015-05-27	360.5	360.05	363.21	360.05	4852
2015-05-28	368.61	369.52	371.32	365.91	9060
2015-05-29	373.57	369.52	373.57	369.52	11101
2015-06-01	369.52	376.73	376.73	366.81	5005
2015-06-02	369.52	371.77	373.57	367.71	5387
2015-06-03	369.52	370.42	374.47	369.07	3685
2015-06-04	363.21	369.52	369.52	363.21	6034
2015-06-05	360.95	362.31	363.66	358.7	5625
2015-06-08	360.95	360.5	363.21	356.9	3259
2015-06-09	361.86	362.31	368.61	361.4	3635
2015-06-10	363.66	365.01	368.61	363.21	4823
2015-06-11	363.66	364.56	366.81	361.4	4208
2015-06-12	374.92	366.36	376.73	364.56	7337
2015-06-15	368.61	376.73	378.08	367.26	5757
2015-06-16	371.77	370.87	375.37	370.42	4689
2015-06-17	382.58	374.47	383.03	372.22	9588
2015-06-18	380.78	381.23	382.58	378.53	4941
2015-06-22	391.15	383.03	392.95	383.03	8138
2015-06-23	383.94	394.3	396.1	383.94	6771
2015-06-24	379.88	383.03	383.49	378.98	5274
2015-06-25	389.79	380.33	389.79	380.33	5948
2015-06-26	383.03	385.74	388.44	380.33	6264
2015-06-29	383.94	378.53	385.29	378.53	5107
2015-06-30	380.33	383.94	383.94	379.43	4476
2015-07-01	385.29	382.13	387.54	382.13	4028
2015-07-02	379.43	382.58	384.84	379.43	4624
2015-07-03	383.94	378.53	383.94	377.18	5004
2015-07-06	377.63	379.43	382.58	377.63	3567
2015-07-07	376.73	376.73	380.33	372.67	5645
2015-07-08	363.21	373.57	374.02	360.5	11558
2015-07-09	360.5	351.49	362.31	348.79	13759
2015-07-13	358.7	352.39	360.5	352.39	8055
2015-07-14	350.59	356.9	360.5	350.59	12372
2015-07-15	356.32	358.71	360.62	355.37	9519
2015-07-16	352.5	357.28	358.71	349.63	6978
2015-07-17	348.68	352.5	352.98	346.29	6857
2015-07-20	331.01	349.16	350.11	320.98	16709
2015-07-21	341.04	327.19	341.04	327.19	7237
2015-07-22	334.83	335.31	338.17	332.44	5982
2015-07-23	326.71	334.83	336.74	323.36	8560
2015-07-24	311.42	324.8	326.71	311.42	11200
2015-07-27	303.3	311.42	318.59	303.3	10714
2015-07-28	307.12	305.69	313.33	305.69	8135
2015-07-29	308.08	307.6	314.29	306.65	6267
2015-07-30	312.38	316.2	318.11	310.47	8072
2015-07-31	317.15	312.38	317.15	307.6	7589
2015-08-03	285.63	285.63	285.63	285.63	5081
2015-08-04	267.48	262.7	274.17	261.75	27240
2015-08-05	257.93	274.64	274.64	256.02	16904
2015-08-06	262.7	262.7	265.57	256.49	10716
2015-08-07	265.57	260.79	269.87	255.06	9814
2015-08-10	275.12	267.96	278.47	262.7	10390
2015-08-11	271.3	282.76	284.2	271.3	8949
2015-08-12	267.48	272.26	273.69	263.66	12062
2015-08-13	267.0	267.48	270.35	264.61	8411
2015-08-14	257.93	267.48	267.48	253.15	17730
2015-08-17	253.15	256.02	256.02	251.24	9130
2015-08-18	255.06	255.06	259.36	254.58	5001
2015-08-19	249.33	253.63	255.54	249.33	14079
2015-08-20	248.37	248.37	251.24	242.64	14039
2015-08-21	242.64	243.12	245.51	240.73	12198
2015-08-24	218.76	238.82	238.82	218.76	13880
2015-08-25	224.49	217.8	229.27	216.85	21673
2015-08-26	219.24	222.58	223.54	216.85	16419
2015-08-27	219.72	224.97	227.36	217.8	20533
2015-08-28	241.69	232.13	241.69	230.22	20489
2015-08-31	239.78	243.6	244.55	235.48	13381
2015-09-01	234.04	237.39	238.34	228.79	10406
2015-09-02	232.13	231.66	234.04	229.75	8966
2015-09-03	231.18	232.13	236.91	230.22	6755
2015-09-04	231.18	231.18	242.64	231.18	13928
2015-09-07	235.48	231.18	237.39	231.18	7497
2015-09-08	243.6	238.82	245.99	238.82	11808
2015-09-09	267.48	249.33	267.96	248.37	15644
2015-09-10	260.79	262.23	264.61	257.93	10371
2015-09-11	264.61	260.79	270.82	260.79	10357
2015-09-14	264.61	269.87	270.35	262.7	5042
2015-09-15	258.88	263.66	264.61	257.93	4329
2015-09-16	263.66	263.18	264.14	259.84	6426
2015-09-17	264.61	268.91	270.82	264.61	6720
2015-09-18	266.05	267.48	267.96	264.61	5514
2015-09-21	251.72	262.7	262.7	250.76	13096
2015-09-22	248.37	248.37	250.76	244.55	12145
2015-09-23	239.78	243.6	244.08	236.91	14261
2015-09-24	225.45	239.78	241.69	225.45	20323
2015-09-25	226.4	224.01	230.22	223.06	11640
2015-09-30	232.61	220.67	234.52	220.19	16386
2015-10-01	239.3	236.91	241.69	235.48	10800
2015-10-02	238.34	239.3	240.73	236.43	7736
2015-10-05	232.13	238.34	238.82	231.18	11319
2015-10-06	234.04	235.96	237.87	233.09	12375
2015-10-07	246.46	236.43	246.46	235.0	15636
2015-10-08	253.63	252.67	256.02	250.28	16739
2015-10-12	254.58	256.97	259.36	252.2	10061
2015-10-13	264.61	257.93	265.09	255.54	15217
2015-10-14	260.32	264.61	264.61	259.36	7257
2015-10-15	263.66	262.23	264.61	259.36	7426
2015-10-16	263.66	264.14	264.14	259.84	8221
2015-10-19	261.75	265.57	266.05	260.32	4833
2015-10-20	262.7	263.66	264.14	260.32	5048
2015-10-21	252.67	262.7	263.18	251.24	10963
2015-10-22	255.06	249.33	257.93	249.33	9367
2015-10-23	255.06	260.32	260.32	254.11	11031
2015-10-26	259.36	256.97	260.32	256.02	5655
2015-10-27	252.67	255.54	256.49	251.72	7147
2015-10-28	244.55	251.24	252.67	240.73	16486
2015-10-29	241.69	247.42	247.42	241.21	6708
2015-10-30	243.12	240.73	246.94	238.34	7095
2015-11-02	257.93	247.9	258.88	247.9	18194
2015-11-03	263.66	262.7	266.52	261.27	17531
2015-11-04	288.97	270.35	289.93	268.44	29666
2015-11-05	283.72	293.27	293.27	282.29	10909
2015-11-06	275.12	283.72	283.72	275.12	14514
2015-11-09	273.21	275.12	279.9	271.3	8430
2015-11-10	272.73	269.87	279.42	269.87	10294
2015-11-11	262.7	272.73	275.12	261.75	10980
2015-11-12	259.84	262.7	265.57	253.15	8874
2015-11-13	253.63	259.36	265.09	253.15	10011
2015-11-16	258.4	253.15	260.32	250.76	7885
2015-11-17	253.63	261.75	262.23	253.15	9340
2015-11-18	246.46	251.24	253.15	245.51	9540
2015-11-19	253.15	246.46	253.15	244.55	8403
2015-11-20	249.81	250.28	252.67	248.37	4693
2015-11-23	262.7	252.2	262.7	248.37	13269
2015-11-24	256.02	263.66	266.05	255.54	10339
2015-11-25	250.76	258.88	261.75	250.76	9438
2015-11-26	261.75	256.02	261.75	253.63	10608
2015-11-27	255.06	260.79	261.27	254.58	5566
2015-11-30	248.85	251.24	252.67	245.51	12207
2015-12-01	249.33	249.33	252.2	244.55	14049
2015-12-02	256.97	251.24	258.88	250.76	11859
2015-12-03	261.75	255.06	262.7	254.58	9726
2015-12-04	256.97	257.93	258.88	255.06	5575
2015-12-07	262.7	259.36	262.7	258.88	7404
2015-12-08	257.93	261.75	262.7	256.97	6749
2015-12-09	252.2	258.4	259.36	252.2	5268
2015-12-10	248.37	248.37	251.24	246.94	6584
2015-12-11	245.99	249.33	252.2	245.99	5573
2015-12-14	243.6	247.42	248.37	241.69	5033
2015-12-15	247.42	244.08	250.28	244.08	6228
2015-12-16	241.69	243.6	245.51	238.82	9802
2015-12-17	247.42	243.12	248.85	242.16	5393
2015-12-18	247.42	246.94	248.37	244.55	5525
2015-12-21	242.64	242.64	245.03	241.69	6929
2015-12-22	248.85	246.46	255.54	246.46	8715
2015-12-23	245.51	248.85	250.76	245.51	4946
2015-12-24	243.12	247.42	248.85	243.12	3318
2015-12-25	245.03	243.12	245.51	243.12	1985
2015-12-28	247.9	246.46	249.33	245.99	2643
2015-12-29	238.82	244.55	244.55	236.91	14312
2015-12-30	237.39	238.82	239.78	235.48	7931
2015-12-31	238.82	238.82	239.78	237.87	3143
2016-01-04	234.04	239.78	240.73	234.04	5433
2016-01-05	231.66	234.04	235.96	231.18	4992
2016-01-06	216.85	231.18	231.66	210.16	18471
2016-01-07	196.79	215.42	215.89	195.83	21538
2016-01-08	203.95	192.97	207.3	192.97	15267
2016-01-11	199.65	199.65	201.09	194.4	10917
2016-01-12	197.27	200.61	202.04	193.92	9110
2016-01-13	197.27	200.61	201.09	194.88	10219
2016-01-14	198.7	192.49	198.7	186.76	14232
2016-01-15	195.83	200.61	202.52	191.53	10866
2016-01-18	200.61	192.01	202.04	191.06	7493
2016-01-19	206.82	200.61	211.6	199.65	10318
2016-01-20	200.61	205.86	205.86	200.61	7062
2016-01-21	200.61	203.48	204.43	200.13	5104
2016-01-22	202.52	203.95	205.86	202.04	4309
2016-01-25	204.91	206.34	207.3	204.43	3730
2016-01-26	199.65	201.57	202.52	198.22	5491
2016-01-27	201.57	201.57	203.0	200.61	2178
2016-01-28	198.7	198.7	202.04	198.22	7238
2016-01-29	204.43	197.27	205.39	192.49	13311
2016-01-30	207.77	203.48	211.12	202.52	6247
2016-02-01	200.61	206.82	206.82	200.13	9398
2016-02-02	202.52	185.33	204.43	184.85	19720
2016-02-03	191.06	197.27	199.18	191.06	15642
2016-02-15	196.31	193.92	198.7	193.45	9836
2016-02-16	202.04	199.18	203.48	197.74	10086
2016-02-17	200.61	203.95	205.39	200.61	8867
2016-02-18	210.16	204.43	210.16	203.48	10877
2016-02-19	210.64	212.07	213.03	208.25	5659
2016-02-22	218.76	212.55	220.19	211.6	10820
2016-02-23	220.67	221.15	221.63	217.8	8327
2016-02-24	216.85	219.72	219.72	215.89	5333
2016-02-25	224.01	219.72	224.49	218.76	7733
2016-02-26	225.45	223.54	226.88	222.1	6121
2016-03-01	222.1	223.06	224.01	220.19	5050
2016-03-02	223.54	224.97	225.45	223.06	4606
2016-03-03	229.27	225.92	232.13	225.92	8713
2016-03-04	229.27	230.22	230.22	226.88	3850
2016-03-07	224.49	231.18	232.13	223.54	4555
2016-03-08	224.49	225.45	227.84	220.67	4603
2016-03-09	227.84	222.58	227.84	219.72	5821
2016-03-10	222.1	227.84	228.31	222.1	5216
2016-03-11	230.22	224.01	231.18	223.54	7365
2016-03-14	248.37	234.04	251.24	234.04	17235
2016-03-15	236.91	251.24	253.15	235.96	13554
2016-03-16	241.21	239.3	244.08	238.82	6032
2016-03-17	241.21	246.46	248.37	240.73	10132
2016-03-18	246.46	242.64	246.46	241.69	7898
2016-03-21	245.51	244.55	245.51	242.16	4735
2016-03-22	236.91	245.03	245.03	232.61	7913
2016-03-23	232.61	233.57	238.34	229.27	6245
2016-03-24	235.0	232.61	236.43	231.66	4211
2016-03-25	232.61	236.43	236.43	232.13	1811
2016-03-28	229.27	232.61	233.09	227.36	3155
2016-03-29	233.09	228.79	236.91	228.79	3931
2016-03-30	238.34	235.96	240.73	235.0	8415
2016-03-31	235.96	239.78	240.25	232.61	6203
2016-04-01	230.22	231.18	233.09	228.31	5931
2016-04-06	220.67	227.36	227.84	220.67	8660
2016-04-07	218.76	222.1	226.4	218.76	8560
2016-04-08	219.24	217.8	221.15	217.8	5118
2016-04-11	221.63	222.58	224.01	219.72	6200
2016-04-12	212.07	222.58	223.54	211.6	6549
2016-04-13	215.42	214.94	217.8	213.98	6723
2016-04-14	220.67	221.63	223.54	218.76	6593
2016-04-15	223.54	222.58	224.97	222.1	5936
2016-04-18	224.01	225.45	225.45	220.19	2760
2016-04-19	222.1	226.4	227.36	221.63	3029
2016-04-20	221.63	224.97	226.4	221.15	4687
2016-04-21	223.54	223.54	225.45	221.15	3107
2016-04-22	219.72	224.01	224.49	217.8	3516
2016-04-25	217.8	219.72	220.19	213.98	3635
2016-04-26	225.92	219.72	226.88	219.72	12996
2016-04-27	231.18	226.4	235.0	224.01	11237
2016-04-28	225.45	234.04	234.04	225.45	6534
2016-04-29	219.72	223.54	223.54	219.24	5802
2016-05-03	201.57	198.7	204.91	198.7	19756
2016-05-04	192.49	200.61	201.57	191.06	17249
2016-05-05	193.92	192.01	196.31	191.06	7930
2016-05-06	183.41	191.53	192.01	183.41	24447
2016-05-09	187.24	187.71	192.49	187.24	15410
2016-05-10	194.88	190.1	194.88	188.19	9150
2016-05-11	191.06	196.79	198.7	191.06	6371
2016-05-12	191.06	191.53	193.92	191.06	3731
2016-05-13	191.06	191.06	191.06	191.06	0
2016-05-16	192.49	199.65	200.13	192.49	10109
2016-05-17	193.45	194.4	194.4	191.06	5026
2016-05-18	194.4	192.01	194.88	191.53	4367
2016-05-19	191.06	194.88	195.36	191.06	4046
2016-05-20	192.97	192.49	194.4	191.06	4008
2016-05-23	200.61	194.88	202.52	193.92	8726
2016-05-24	199.65	202.52	203.48	198.7	5255
2016-05-25	201.57	203.48	204.43	201.09	4690
2016-05-26	204.43	203.95	206.34	202.04	8012
2016-05-27	203.0	206.34	206.82	202.04	4502
2016-05-30	206.82	203.48	209.69	203.48	7976
2016-05-31	210.16	211.6	214.94	208.25	17297
2016-06-01	212.07	210.16	213.03	209.69	4865
2016-06-02	205.39	214.94	215.42	204.91	11634
2016-06-03	209.21	206.34	209.21	206.34	5387
2016-06-04	214.94	212.07	214.94	211.6	4371
2016-06-06	219.24	216.85	221.63	216.85	14882
2016-06-07	222.58	225.45	226.4	220.67	14644
2016-06-08	219.72	224.49	224.97	217.8	12441
2016-06-13	210.16	215.42	216.85	210.16	11439
2016-06-14	214.94	210.16	216.85	208.73	11783
2016-06-15	220.19	214.94	221.63	214.94	9255
2016-06-16	215.89	220.67	220.67	215.89	6759
2016-06-17	216.85	217.8	218.76	216.37	7349
2016-06-20	217.33	219.24	219.24	216.37	4123
2016-06-21	219.24	218.28	221.15	217.33	6924
2016-06-22	218.76	221.63	221.63	218.28	4725
2016-06-23	217.8	218.76	219.24	216.85	2401
2016-06-24	213.51	218.28	218.76	208.25	9073
2016-06-27	216.37	213.51	218.76	212.07	4503
2016-06-28	218.76	213.51	218.76	211.6	7859
2016-06-29	226.88	219.72	230.7	218.76	15065
2016-06-30	233.09	231.66	233.57	229.27	27524
2016-07-01	234.04	235.48	236.43	232.13	14763
2016-07-04	244.08	234.52	245.51	234.52	20359
2016-07-05	234.04	242.64	242.64	234.04	13668
2016-07-06	226.4	229.27	231.18	226.4	10665
2016-07-07	227.36	228.79	230.7	226.88	5147
2016-07-11	235.96	235.96	236.43	233.09	10418
2016-07-12	236.91	237.87	239.3	236.43	9583
2016-07-13	235.96	238.82	238.82	234.52	6494
2016-07-14	235.0	236.43	236.43	234.04	13366
2016-07-15	239.5	237.0	240.0	236.0	13681
2016-07-18	240.0	240.5	241.5	238.5	5042
2016-07-19	240.0	241.0	241.0	238.0	4957
2016-07-20	238.0	239.0	239.0	236.0	7437
2016-07-21	235.5	239.5	240.5	234.5	8849
2016-07-22	236.0	237.5	238.0	235.0	5210
2016-07-25	236.0	238.0	238.5	234.5	3319
2016-07-26	241.0	235.5	241.0	234.0	8598
2016-07-27	240.0	246.0	246.0	239.0	14638
2016-07-28	244.0	240.0	244.0	238.0	6181
2016-07-29	243.5	245.0	246.0	242.0	6496
2016-08-01	249.0	245.5	249.5	243.5	8144
2016-08-02	250.0	249.5	251.0	247.0	8945
2016-08-03	249.0	246.0	249.0	245.5	5679
2016-08-04	242.5	251.0	251.0	239.5	15110
2016-08-05	249.0	242.5	249.0	242.5	8370
2016-08-08	248.5	251.0	251.0	248.0	5774
2016-08-09	250.0	249.5	250.0	248.0	3956
2016-08-10	250.0	251.0	251.0	248.5	3071
2016-08-11	248.5	250.5	250.5	245.0	3901
2016-08-12	249.0	250.0	251.0	247.5	3003
2016-08-15	249.0	250.0	250.5	247.5	2513
2016-08-16	249.5	249.5	249.5	245.5	3814
2016-08-17	250.5	249.5	253.5	249.0	9588
2016-08-18	250.0	251.0	252.0	249.0	3926
2016-08-19	245.0	250.0	250.0	245.0	5366
2016-08-22	242.0	245.0	248.0	242.0	5102
2016-08-23	242.5	242.5	245.5	242.5	3958
2016-08-24	241.0	244.0	245.5	241.0	4260
2016-08-25	244.0	242.0	244.0	241.5	4833
2016-08-26	243.5	244.5	245.0	242.0	3873
2016-08-29	244.5	245.0	245.5	242.0	4237
2016-08-30	249.0	246.5	249.5	245.5	4233
2016-08-31	249.5	249.5	251.0	247.5	6171
2016-09-01	251.0	252.0	252.0	248.5	5555
2016-09-02	245.5	250.0	251.0	245.0	4121
2016-09-05	256.5	250.0	257.0	250.0	12863
2016-09-06	254.5	256.5	256.5	252.5	6927
2016-09-07	253.5	255.0	260.5	253.5	8697
2016-09-08	250.5	250.5	253.5	250.5	7590
2016-09-09	245.0	246.5	247.0	243.0	7947
2016-09-10	240.0	241.0	241.0	238.0	4688
2016-09-12	238.0	239.0	240.0	237.0	5466
2016-09-13	239.5	240.0	241.0	237.0	4501
2016-09-14	239.0	239.0	244.0	239.0	8075
2016-09-19	242.5	239.5	243.0	239.5	8300
2016-09-20	245.5	245.0	248.0	243.5	9490
2016-09-21	246.0	247.0	248.5	245.0	9296
2016-09-22	245.0	248.0	248.5	244.5	4006
2016-09-23	247.0	245.5	247.0	245.0	3338
2016-09-26	243.5	244.5	245.0	243.5	4247
2016-09-29	243.5	243.0	245.0	243.0	6224
2016-09-30	239.5	238.0	241.5	238.0	7524
2016-10-03	241.0	241.0	243.0	240.0	4490
2016-10-04	243.0	243.0	244.5	241.0	5478
2016-10-05	247.0	241.5	248.0	241.5	7276
2016-10-06	243.5	243.0	244.0	241.5	12143
2016-10-07	241.0	242.0	242.5	239.0	6497
2016-10-11	241.0	243.0	243.0	239.0	5968
2016-10-12	240.0	240.0	240.5	237.5	5389
2016-10-13	237.5	239.0	239.5	237.0	8155
2016-10-14	236.5	236.5	238.0	235.0	6640
2016-10-17	241.0	236.5	241.5	236.5	5826
2016-10-18	240.0	242.0	242.0	238.0	3931
2016-10-19	238.0	240.0	241.0	238.0	3311
2016-10-20	236.0	237.0	240.0	236.0	3761
2016-10-21	235.5	236.0	238.5	235.5	4230
2016-10-24	238.0	237.0	239.0	236.5	3233
2016-10-25	243.0	245.0	245.0	241.0	5863
2016-10-26	240.5	242.5	242.5	240.0	2903
2016-10-27	239.0	240.5	242.0	238.5	2097
2016-10-28	237.5	239.0	239.0	236.0	3397
2016-10-31	240.0	237.0	241.0	237.0	4405
2016-11-01	237.5	238.5	239.5	237.0	2861
2016-11-02	236.5	236.5	238.0	236.0	2742
2016-11-03	236.5	237.5	238.0	236.0	2803
2016-11-04	226.0	235.0	236.0	224.5	10486
2016-11-07	231.0	228.0	232.0	227.5	3877
2016-11-08	228.0	229.0	229.0	226.0	4216
2016-11-09	220.5	231.0	231.0	218.0	6939
2016-11-10	222.0	225.0	227.0	221.5	5457
2016-11-11	215.0	216.0	217.0	210.5	13968
2016-11-14	218.5	217.0	219.5	213.0	6740
2016-11-15	216.0	215.0	217.5	215.0	5249
2016-11-16	216.0	218.5	219.0	213.5	5170
2016-11-17	221.5	217.0	222.0	216.5	4976
2016-11-18	227.0	220.0	227.0	219.5	6305
2016-11-21	223.0	227.5	227.5	223.0	3174
2016-11-22	228.5	225.0	229.5	224.0	6291
2016-11-23	226.0	229.5	229.5	225.5	4290
2016-11-24	222.0	224.5	225.0	222.0	5023
2016-11-25	221.5	222.0	224.0	221.5	1960
2016-11-28	223.5	222.0	225.5	221.5	3844
2016-11-29	221.5	223.5	223.5	220.0	4713
2016-11-30	221.5	224.0	226.0	221.5	8587
2016-12-01	224.5	223.0	224.5	221.5	3937
2016-12-02	225.0	224.0	226.0	222.0	4814
2016-12-05	223.5	226.0	226.0	223.0	3168
2016-12-06	226.0	226.0	228.0	225.0	4684
2016-12-07	225.0	228.0	228.0	224.0	4606
2016-12-08	230.0	226.0	230.0	225.5	7816
2016-12-09	230.5	230.0	231.0	228.0	5128
2016-12-12	229.5	232.0	233.0	229.0	4423
2016-12-13	228.5	229.0	229.5	227.5	4148
2016-12-14	225.0	229.5	230.0	223.5	7995
2016-12-15	228.0	224.5	228.5	223.0	4679
2016-12-16	226.0	227.0	229.0	226.0	4250
2016-12-19	224.0	226.0	226.0	223.5	3104
2016-12-20	219.5	222.0	222.0	215.0	8885
2016-12-21	216.5	219.5	221.0	216.5	4963
2016-12-22	217.0	216.5	218.5	216.0	4238
2016-12-23	216.5	217.0	218.0	216.0	4039
2016-12-26	216.0	214.0	216.5	214.0	3087
2016-12-27	218.0	216.0	218.5	215.5	2066
2016-12-28	218.5	218.0	219.5	216.5	2982
2016-12-29	216.5	218.0	218.5	216.0	3604
2016-12-30	216.5	218.5	219.0	216.5	3800
