Date	Open	High	Low	Close	Volume
2011-06-07	 9025.21	 9059.19	 8981.44	9057.1	2969687
2011-06-08	 9044.85	 9070.25	 9007.53	9007.53	3083697
2011-06-09	 9020.60	 9045.44	 8996.08	9000.94	2838191
2011-06-10	 9042.35	 9053.39	 8837.82	8837.82	3773154
2011-06-13	 8791.67	 8811.97	 8703.52	8712.95	3444369
2011-06-14	 8737.24	 8836.51	 8737.24	8829.21	2916215
2011-06-15	 8833.86	 8876.14	 8733.60	8831.45	4164620
2011-06-16	 8739.84	 8739.84	 8654.43	8654.43	3529442
2011-06-17	 8671.45	 8702.00	 8618.85	8636.1	3522824
2011-06-20	 8679.15	 8685.33	 8518.66	8530.68	3514488
2011-06-21	 8571.93	 8617.96	 8523.04	8597.62	3521915
2011-06-22	 8663.86	 8679.37	 8598.08	8621.04	3523716
2011-06-23	 8601.15	 8619.39	 8559.33	8567.28	3079554
2011-06-24	 8567.46	 8569.59	 8508.16	8532.83	3287990
2011-06-27	 8456.36	 8519.21	 8433.46	8500.16	3233606
2011-06-28	 8536.13	 8572.62	 8478.69	8478.86	3006562
2011-06-29	 8540.35	 8598.22	 8499.24	8573.38	3864981
2011-06-30	 8582.08	 8652.59	 8576.65	8652.59	3602974
2011-07-01	 8684.39	 8744.20	 8659.57	8739.82	3799797
2011-07-04	 8801.51	 8808.47	 8772.33	8774.72	3687672
2011-07-05	 8777.22	 8794.14	 8743.45	8784.44	3477677
2011-07-06	 8790.94	 8842.17	 8768.35	8824.44	3655749
2011-07-07	 8795.00	 8795.88	 8757.47	8773.42	3711907
2011-07-08	 8782.72	 8839.14	 8740.00	8749.55	4254908
2011-07-11	 8749.55	 8749.55	 8633.55	8665.85	3359082
2011-07-12	 8581.43	 8595.07	 8479.90	8491.01	4109589
2011-07-13	 8480.26	 8539.18	 8452.86	8488.06	3968880
2011-07-14	 8495.51	 8531.96	 8410.44	8481.35	4109333
2011-07-15	 8494.70	 8579.80	 8462.05	8574.91	4012600
2011-07-18	 8550.16	 8580.33	 8473.91	8538.57	3847387
2011-07-19	 8528.20	 8554.41	 8490.79	8524.57	3579074
2011-07-20	 8612.53	 8706.17	 8612.53	8706.17	4525354
2011-07-21	 8705.84	 8725.97	 8683.05	8717.14	4382945
2011-07-22	 8770.95	 8794.48	 8741.09	8765.32	5021709
2011-07-25	 8764.68	 8786.03	 8661.76	8683.51	3880764
2011-07-26	 8700.59	 8794.24	 8689.15	8794.24	3935377
2011-07-27	 8775.18	 8819.93	 8754.51	8817.49	4670233
2011-07-28	 8739.83	 8790.68	 8702.84	8767.2	4702846
2011-07-29	 8737.72	 8771.64	 8638.67	8644.18	5242639
2011-08-01	 8629.97	 8707.87	 8629.97	8701.38	4802873
2011-08-02	 8629.09	 8629.09	 8557.70	8584.72	4460257
2011-08-03	 8466.35	 8472.27	 8360.73	8456.86	5242190
2011-08-04	 8472.37	 8496.07	 8317.27	8317.27	5107533
2011-08-05	 7962.87	 7975.82	 7844.77	7853.13	5994797
2011-08-08	 7769.60	 7799.49	 7451.29	7552.8	6146181
2011-08-09	 7261.54	 7599.14	 7148.76	7493.12	7587824
2011-08-10	 7717.58	 7751.59	 7632.34	7736.32	6265027
2011-08-11	 7566.39	 7761.40	 7499.54	7719.09	5424476
2011-08-12	 7825.80	 7853.53	 7637.02	7637.02	4996015
2011-08-15	 7769.17	 7819.39	 7748.46	7819.39	3396373
2011-08-16	 7886.93	 7896.19	 7778.65	7798.59	3654225
2011-08-17	 7807.67	 7821.99	 7732.32	7741.76	3822854
2011-08-18	 7721.19	 7721.19	 7561.02	7614.97	4044674
2011-08-19	 7414.36	 7429.96	 7316.83	7342.96	4256481
2011-08-22	 7348.71	 7468.74	 7248.69	7312.59	4328132
2011-08-23	 7369.43	 7564.64	 7349.57	7550.23	4209063
2011-08-24	 7592.51	 7594.81	 7432.52	7502.93	4278529
2011-08-25	 7559.47	 7564.87	 7409.02	7410.87	3922692
2011-08-26	 7438.52	 7503.38	 7389.57	7445.1	3583213
2011-08-29	 7482.92	 7608.77	 7474.31	7578.01	2964823
2011-08-30	 7654.37	 7675.17	 7599.27	7646.19	3740625
2011-08-31	 7665.22	 7741.36	 7602.68	7741.36	3578041
2011-09-01	 7799.18	 7886.04	 7755.55	7757.76	4844231
2011-09-02	 7801.28	 7801.28	 7703.10	7757.06	3084683
2011-09-05	 7637.90	 7637.90	 7538.58	7551.57	3136953
2011-09-06	 7496.24	 7522.94	 7357.76	7367.19	3878535
2011-09-07	 7468.29	 7529.01	 7428.70	7529.01	3233105
2011-09-08	 7601.29	 7626.78	 7520.76	7548.37	3431807
2011-09-09	 7568.22	 7651.27	 7547.00	7610.57	3107083
2011-09-13	 7530.00	 7538.04	 7382.00	7391.37	3390242
2011-09-14	 7455.50	 7477.86	 7186.75	7228.47	4568402
2011-09-15	 7374.58	 7430.29	 7348.21	7385.68	3528677
2011-09-16	 7494.29	 7606.70	 7494.29	7577.4	4364990
2011-09-19	 7572.83	 7572.94	 7468.77	7480.88	2709617
2011-09-20	 7485.60	 7544.88	 7389.39	7492.85	3398235
2011-09-21	 7515.66	 7574.78	 7465.98	7535.88	3636053
2011-09-22	 7419.49	 7419.49	 7287.76	7305.5	3869961
2011-09-23	 7101.34	 7126.81	 6997.61	7046.22	4613074
2011-09-26	 7026.49	 7058.43	 6877.12	6877.12	3981504
2011-09-27	 7031.13	 7119.14	 7027.89	7089.95	3952874
2011-09-28	 7148.38	 7154.40	 7099.73	7146.98	3407350
2011-09-29	 7090.12	 7218.57	 7061.01	7182.61	3314894
2011-09-30	 7222.16	 7251.87	 7163.75	7225.38	3274539
2011-10-03	 7128.66	 7128.66	 6998.37	7013.97	2982805
2011-10-04	 6937.24	 7047.99	 6889.99	7047.87	3246890
2011-10-05	 7061.17	 7091.01	 6989.15	6989.15	2591881
2011-10-06	 7094.61	 7170.92	 7094.61	7132.0	3158930
2011-10-07	 7210.92	 7253.09	 7196.22	7211.96	3407322
2011-10-11	 7348.86	 7398.71	 7348.86	7398.71	3808251
2011-10-12	 7390.06	 7407.08	 7323.54	7382.35	3217230
2011-10-13	 7423.18	 7444.33	 7372.41	7428.33	3457923
2011-10-14	 7430.50	 7430.50	 7353.80	7358.08	2709061
2011-10-17	 7412.88	 7475.06	 7401.30	7461.12	2805337
2011-10-18	 7352.12	 7379.08	 7322.01	7359.48	2491086
2011-10-19	 7393.73	 7393.73	 7316.58	7353.37	2610027
2011-10-20	 7347.93	 7361.22	 7240.15	7244.32	2506073
2011-10-21	 7272.51	 7272.51	 7205.21	7254.51	2197935
2011-10-24	 7352.43	 7472.50	 7352.43	7470.3	3429104
2011-10-25	 7506.08	 7506.08	 7468.53	7491.21	3185398
2011-10-26	 7437.77	 7548.51	 7425.99	7535.82	2978505
2011-10-27	 7548.36	 7590.88	 7504.96	7565.21	4084437
2011-10-28	 7693.24	 7743.37	 7602.63	7616.06	4904787
2011-10-31	 7637.48	 7658.97	 7557.05	7587.69	3165953
2011-11-01	 7547.24	 7656.26	 7505.96	7622.01	3316976
2011-11-02	 7500.54	 7599.54	 7448.28	7598.45	3603008
2011-11-03	 7603.45	 7603.45	 7460.31	7460.31	3853482
2011-11-04	 7581.61	 7635.75	 7578.36	7603.23	3947748
2011-11-07	 7623.16	 7638.03	 7586.86	7621.72	3010754
2011-11-08	 7652.47	 7683.09	 7600.79	7600.79	3186057
2011-11-09	 7646.12	 7654.15	 7561.86	7561.86	3014027
2011-11-10	 7431.26	 7434.37	 7274.84	7308.68	4340373
2011-11-11	 7369.73	 7385.98	 7288.49	7367.29	3139547
2011-11-14	 7472.16	 7544.23	 7472.16	7525.65	2967331
2011-11-15	 7515.50	 7528.78	 7475.33	7491.06	2454645
2011-11-16	 7520.95	 7541.68	 7385.13	7387.52	3184718
2011-11-17	 7333.57	 7392.82	 7284.30	7387.81	2790124
2011-11-18	 7296.09	 7327.67	 7233.78	7233.78	3142603
2011-11-21	 7166.26	 7183.47	 7042.64	7042.64	3539144
2011-11-22	 7064.61	 7082.40	 6970.72	7000.03	3477125
2011-11-23	 6967.66	 6981.54	 6806.43	6806.43	3716578
2011-11-24	 6748.92	 6885.24	 6744.26	6864.39	3629500
2011-11-25	 6906.34	 6950.50	 6751.48	6784.52	3708559
2011-11-28	 6844.30	 6920.79	 6844.30	6898.78	2702031
2011-11-29	 6966.58	 6998.06	 6934.87	6988.65	3023450
2011-11-30	 7001.59	 7001.59	 6860.05	6904.12	4165311
2011-12-01	 7132.41	 7199.26	 7129.07	7178.69	4566571
2011-12-02	 7164.00	 7186.66	 7109.71	7140.68	2952696
2011-12-05	 7149.58	 7149.59	 7057.33	7098.08	2518685
2011-12-06	 7075.84	 7075.84	 6956.28	6956.28	2724825
2011-12-07	 7004.18	 7046.39	 6992.27	7033.0	2745199
2011-12-08	 7018.64	 7018.64	 6907.95	6982.9	2728834
2011-12-09	 6891.47	 6927.99	 6831.39	6893.3	2884254
2011-12-12	 6975.62	 7002.09	 6923.88	6949.04	2236350
2011-12-13	 6883.08	 6919.68	 6850.88	6896.31	2451658
2011-12-14	 6912.54	 6926.09	 6860.39	6922.57	2433544
2011-12-15	 6874.18	 6874.18	 6764.59	6764.59	2778077
2011-12-16	 6783.02	 6810.08	 6757.33	6785.09	2238029
2011-12-19	 6780.64	 6780.64	 6609.11	6633.33	2980963
2011-12-20	 6654.67	 6696.93	 6646.30	6662.64	2592469
2011-12-21	 6878.63	 6966.48	 6878.63	6966.48	3077681
2011-12-22	 6968.22	 6989.59	 6940.85	6966.35	2895632
2011-12-23	 7035.10	 7122.28	 7035.10	7110.73	3900298
2011-12-26	 7125.04	 7125.67	 7078.06	7092.58	2535001
2011-12-27	 7085.50	 7107.67	 7043.64	7085.03	2489290
2011-12-28	 7086.10	 7093.47	 7036.92	7056.67	2535123
2011-12-29	 7026.86	 7074.82	 6998.97	7074.82	2222251
2011-12-30	 7109.85	 7139.03	 7054.79	7072.08	2529183
