Date	Open	High	Low	Close	Volume
2013-05-06	 8188.48	 8197.52	 8153.96	8169.05	3714535
2013-05-07	 8177.58	 8181.80	 8145.10	8163.06	3572342
2013-05-08	 8177.94	 8284.09	 8177.94	8267.09	4292800
2013-05-09	 8314.37	 8322.69	 8279.46	8285.89	4207494
2013-05-10	 8284.38	 8297.33	 8258.62	8280.26	3869318
2013-05-13	 8285.45	 8296.54	 8230.65	8248.32	3418289
2013-05-14	 8272.20	 8295.41	 8233.98	8251.82	3526590
2013-05-15	 8264.10	 8320.32	 8251.51	8318.59	4088508
2013-05-16	 8362.49	 8414.88	 8346.45	8390.05	5599922
2013-05-17	 8377.26	 8402.34	 8356.79	8368.19	4376172
2013-05-20	 8364.95	 8385.68	 8347.33	8377.05	3666858
2013-05-21	 8381.36	 8420.68	 8361.96	8383.05	4489778
2013-05-22	 8414.06	 8439.15	 8376.21	8398.84	4750725
2013-05-23	 8367.85	 8373.09	 8235.50	8237.83	5514716
2013-05-24	 8273.21	 8277.56	 8172.54	8209.78	4139883
2013-05-27	 8218.88	 8280.10	 8210.32	8280.1	3316386
2013-05-28	 8289.15	 8303.71	 8261.54	8263.05	3512028
2013-05-29	 8303.20	 8344.21	 8303.20	8337.9	4154548
2013-05-30	 8316.97	 8316.97	 8228.80	8243.29	4129262
2013-05-31	 8318.77	 8334.44	 8237.08	8254.8	5184520
2013-06-03	 8177.97	 8225.79	 8149.45	8201.02	3626255
2013-06-04	 8243.22	 8250.17	 8180.39	8191.22	3625821
2013-06-05	 8195.52	 8216.31	 8161.10	8181.91	3840086
2013-06-06	 8135.56	 8162.25	 8088.31	8096.14	3916207
2013-06-07	 8113.95	 8146.78	 8071.98	8095.2	4194889
2013-06-10	 8161.51	 8190.87	 8142.71	8160.55	3216702
2013-06-11	 8178.95	 8178.95	 8116.15	8116.15	3208860
2013-06-13	 8041.50	 8057.33	 7951.66	7951.66	3963143
2013-06-14	 7978.75	 7989.19	 7912.37	7937.74	3627956
2013-06-17	 7953.65	 7999.43	 7940.72	7992.89	2784515
2013-06-18	 7994.81	 8024.95	 7955.74	8011.02	3118072
2013-06-19	 8033.32	 8056.19	 8005.57	8007.39	3225517
2013-06-20	 7952.36	 7962.76	 7890.93	7898.91	3788215
2013-06-21	 7778.84	 7815.79	 7739.09	7793.31	5261553
2013-06-24	 7788.45	 7815.10	 7744.49	7758.03	4014341
2013-06-25	 7750.34	 7792.27	 7663.23	7663.23	4644435
2013-06-26	 7789.34	 7821.14	 7742.20	7784.8	4465873
2013-06-27	 7841.32	 7884.13	 7834.33	7883.9	4330119
2013-06-28	 7928.54	 8062.21	 7891.06	8062.21	4061176
2013-07-01	 8011.95	 8063.47	 7974.15	8036.0	3796010
2013-07-02	 8061.84	 8064.12	 8012.79	8015.86	3567903
2013-07-03	 7991.53	 7995.30	 7899.08	7911.42	3963116
2013-07-04	 7919.26	 7927.08	 7877.06	7893.72	3447442
2013-07-05	 7932.30	 8018.93	 7926.35	8001.82	3656516
2013-07-08	 7980.11	 7992.16	 7885.00	7886.34	3350595
2013-07-09	 7891.53	 7975.64	 7891.37	7971.18	3302962
2013-07-10	 7974.99	 8057.92	 7974.99	8011.69	4075988
2013-07-11	 8080.97	 8179.54	 8080.97	8179.54	4830116
2013-07-12	 8187.86	 8220.49	 8169.92	8220.49	3936625
2013-07-15	 8178.26	 8254.68	 8175.55	8254.68	3758136
2013-07-16	 8243.62	 8260.11	 8222.17	8260.11	4025922
2013-07-17	 8239.10	 8260.25	 8208.71	8258.95	4398466
2013-07-18	 8238.28	 8265.70	 8181.99	8194.88	4514844
2013-07-19	 8117.94	 8139.81	 8046.70	8062.03	4504053
2013-07-22	 8092.03	 8137.37	 8092.03	8105.45	3453847
2013-07-23	 8152.72	 8220.89	 8145.09	8214.65	4615604
2013-07-24	 8222.85	 8233.10	 8172.23	8196.19	4056224
2013-07-25	 8173.19	 8203.49	 8140.41	8163.58	3861445
2013-07-26	 8188.36	 8222.82	 8135.73	8149.4	3408937
2013-07-29	 8146.14	 8163.89	 8074.29	8084.5	3142985
2013-07-30	 8113.17	 8176.74	 8112.91	8163.55	3390053
2013-07-31	 8163.44	 8170.57	 8107.60	8107.94	3845143
2013-08-01	 8110.73	 8113.40	 8056.22	8056.22	3671676
2013-08-02	 8114.51	 8162.91	 8087.10	8099.88	4011109
2013-08-05	 8104.20	 8143.44	 8075.99	8138.63	3550412
2013-08-06	 8129.85	 8129.85	 8028.93	8038.91	3902801
2013-08-07	 7993.57	 7993.57	 7921.29	7921.29	3722394
2013-08-08	 7910.20	 7932.35	 7894.18	7907.67	3712670
2013-08-09	 7955.00	 7955.00	 7853.97	7856.14	3650073
2013-08-12	 7878.22	 7908.68	 7862.04	7903.38	3254217
2013-08-13	 7935.79	 7986.27	 7935.79	7986.27	3721182
2013-08-14	 7978.74	 7981.56	 7926.23	7951.33	3686770
2013-08-15	 7903.01	 7916.02	 7850.27	7887.26	3866014
2013-08-16	 7854.68	 7949.43	 7850.49	7925.0	3659370
2013-08-19	 7937.45	 7944.74	 7888.87	7900.21	3301823
2013-08-20	 7896.38	 7924.52	 7829.78	7832.65	3866700
2013-08-22	 7779.44	 7825.56	 7737.33	7814.38	4088917
2013-08-23	 7863.73	 7895.13	 7845.92	7873.31	3499474
2013-08-26	 7906.52	 7913.74	 7874.05	7894.97	2920586
2013-08-27	 7875.93	 7895.23	 7820.84	7820.84	3444528
2013-08-28	 7776.87	 7834.11	 7761.76	7824.54	3145138
2013-08-29	 7841.99	 7931.05	 7841.99	7917.66	3432274
2013-08-30	 7949.99	 8021.89	 7936.82	8021.89	3639396
2013-09-02	 8010.15	 8052.71	 7993.13	8038.86	3322699
2013-09-03	 8095.66	 8102.66	 8067.62	8088.37	3824029
2013-09-04	 8066.67	 8094.12	 8041.49	8083.44	3644065
2013-09-05	 8109.24	 8169.10	 8107.22	8169.1	4395684
2013-09-06	 8180.53	 8182.56	 8155.50	8164.2	4225539
2013-09-09	 8176.47	 8192.11	 8117.87	8192.11	3857629
2013-09-10	 8217.21	 8238.91	 8155.87	8208.77	4138024
2013-09-11	 8174.54	 8208.99	 8137.07	8208.99	3956542
2013-09-12	 8180.38	 8226.61	 8177.03	8225.36	3930057
2013-09-13	 8210.15	 8228.67	 8162.14	8168.2	3088068
2013-09-14	 8169.41	 8176.76	 8142.48	8142.48	2114813
2013-09-16	 8189.61	 8255.34	 8189.61	8255.34	3360912
2013-09-17	 8241.03	 8249.78	 8218.94	8249.78	2976525
2013-09-18	 8248.18	 8263.05	 8209.18	8209.18	3061671
2013-09-23	 8226.80	 8293.03	 8221.34	8292.83	3613531
2013-09-24	 8295.50	 8310.94	 8265.55	8299.12	3810926
2013-09-25	 8283.60	 8285.28	 8253.43	8283.9	3710404
2013-09-26	 8290.10	 8290.10	 8184.68	8184.68	3542500
2013-09-27	 8222.13	 8244.86	 8207.72	8230.68	3705523
2013-09-30	 8174.86	 8204.40	 8137.11	8173.87	3313682
2013-10-01	 8173.99	 8222.38	 8172.79	8187.02	3361239
2013-10-02	 8215.96	 8228.81	 8204.34	8216.52	4004860
2013-10-03	 8231.68	 8376.79	 8231.68	8359.02	5249849
2013-10-04	 8345.82	 8376.06	 8336.61	8364.55	4233382
2013-10-07	 8354.91	 8361.50	 8323.79	8333.66	4413800
2013-10-08	 8340.33	 8375.65	 8311.59	8375.65	4317402
2013-10-09	 8352.25	 8378.37	 8330.79	8344.73	4305997
2013-10-11	 8407.45	 8433.53	 8349.37	8349.37	4340289
2013-10-14	 8339.99	 8343.65	 8269.16	8273.96	3924007
2013-10-15	 8320.48	 8368.02	 8320.48	8367.88	3953632
2013-10-16	 8384.03	 8384.03	 8332.18	8332.18	3669610
2013-10-17	 8390.88	 8415.16	 8364.89	8374.68	3887295
2013-10-18	 8416.33	 8441.19	 8390.32	8441.19	4048585
2013-10-21	 8456.68	 8459.30	 8400.06	8419.32	3516731
2013-10-22	 8407.62	 8425.31	 8376.27	8418.27	3544728
2013-10-23	 8419.80	 8438.95	 8380.15	8393.62	3616278
2013-10-24	 8364.45	 8413.72	 8346.52	8413.72	3258704
2013-10-25	 8380.31	 8390.25	 8322.15	8346.62	3681310
2013-10-28	 8365.43	 8414.81	 8348.42	8407.83	3202412
2013-10-29	 8394.85	 8432.90	 8380.21	8420.98	3356116
2013-10-30	 8429.40	 8465.06	 8419.21	8465.06	3657931
2013-10-31	 8437.76	 8469.58	 8424.47	8450.06	4012708
2013-11-01	 8474.47	 8476.63	 8378.94	8388.18	3927695
2013-11-04	 8371.83	 8371.83	 8333.63	8354.14	3787812
2013-11-05	 8354.92	 8372.80	 8262.20	8262.2	4093941
2013-11-06	 8275.07	 8297.57	 8232.50	8281.97	3999927
2013-11-07	 8298.06	 8298.06	 8250.72	8283.71	3965980
2013-11-08	 8235.30	 8266.72	 8216.33	8229.59	3490545
2013-11-11	 8228.90	 8242.41	 8168.92	8182.56	3309894
2013-11-12	 8233.62	 8233.62	 8160.17	8195.26	3832069
2013-11-13	 8199.26	 8199.26	 8104.26	8104.26	3371473
2013-11-14	 8137.82	 8161.70	 8100.73	8134.91	3767853
2013-11-15	 8168.90	 8210.10	 8160.28	8177.12	3512310
2013-11-18	 8201.85	 8226.61	 8186.47	8191.46	3309812
2013-11-19	 8215.00	 8260.82	 8215.00	8260.21	3815307
2013-11-20	 8250.31	 8262.91	 8204.46	8204.46	3698829
2013-11-21	 8197.86	 8203.45	 8093.82	8099.45	3509118
2013-11-22	 8107.98	 8142.72	 8107.98	8116.78	3060399
2013-11-25	 8182.90	 8217.62	 8182.90	8187.51	3399008
2013-11-26	 8200.70	 8281.38	 8187.28	8248.02	4424080
2013-11-27	 8287.63	 8312.32	 8279.51	8295.88	3840156
2013-11-28	 8320.65	 8377.81	 8320.65	8362.43	4286908
2013-11-29	 8374.14	 8414.79	 8365.32	8406.83	3969251
2013-12-02	 8429.24	 8437.13	 8391.82	8414.61	3307304
2013-12-03	 8407.74	 8418.23	 8390.73	8392.55	3525402
2013-12-04	 8379.44	 8435.23	 8375.79	8418.0	3964590
2013-12-05	 8430.53	 8437.60	 8362.39	8375.54	3712162
2013-12-06	 8372.61	 8410.19	 8361.99	8367.72	3555190
2013-12-09	 8439.76	 8477.87	 8433.81	8444.62	3749626
2013-12-10	 8451.81	 8459.49	 8421.59	8443.39	3455185
2013-12-11	 8450.96	 8501.77	 8413.52	8433.77	4053926
2013-12-12	 8405.62	 8406.93	 8361.33	8361.33	3298692
2013-12-13	 8355.01	 8391.82	 8346.83	8376.94	3451078
2013-12-16	 8368.83	 8374.21	 8313.87	8313.87	3271464
2013-12-17	 8351.98	 8384.26	 8351.98	8352.93	3383279
2013-12-18	 8361.75	 8375.52	 8333.31	8349.04	3413692
2013-12-19	 8400.39	 8426.08	 8378.78	8407.4	3838717
2013-12-20	 8400.21	 8439.37	 8392.38	8408.53	3728157
2013-12-23	 8441.16	 8477.47	 8441.16	8456.46	3881611
2013-12-24	 8473.02	 8478.09	 8450.49	8450.49	3216165
2013-12-25	 8461.49	 8484.05	 8457.87	8467.76	3199800
2013-12-26	 8467.73	 8492.71	 8465.85	8485.89	3035044
2013-12-27	 8490.73	 8543.50	 8488.44	8535.04	3586324
2013-12-30	 8552.13	 8623.43	 8552.13	8623.43	4059025
2013-12-31	 8636.50	 8647.24	 8593.75	8611.51	4178303
