Date,Date,Close,Open,High,Low,Volume,ROI
2015-03-27,2015-03-27,43.93,44.01,44.7,43.67,20975,-2.2945
2015-03-30,2015-03-30,45.47,44.96,45.82,43.84,14841,3.5225
2015-03-31,2015-03-31,44.79,45.56,45.9,44.79,16020,-1.5123
2015-04-01,2015-04-01,43.41,44.01,44.1,42.64,27711,-3.071
2015-04-02,2015-04-02,44.36,43.07,45.13,42.85,18536,2.1782
2015-04-07,2015-04-07,44.36,43.84,44.79,43.58,13148,0.0
2015-04-08,2015-04-08,44.18,44.7,44.79,43.84,13336,-0.3876
2015-04-09,2015-04-09,43.24,44.1,44.87,43.15,14882,-2.1401
2015-04-10,2015-04-10,43.32,43.67,44.1,43.24,12409,0.1988
2015-04-13,2015-04-13,44.36,43.67,44.44,43.67,9393,2.381
2015-04-14,2015-04-14,44.79,43.67,45.13,43.67,12050,0.9690000000000001
2015-04-15,2015-04-15,42.94,43.84,44.18,42.89,18719,-4.1267
2015-04-16,2015-04-16,43.5,43.41,43.93,43.32,12510,1.3013
2015-04-17,2015-04-17,42.68,42.98,43.32,42.34,14075,-1.8775
2015-04-20,2015-04-20,42.55,42.12,42.77,42.03,11500,-0.3021
2015-04-21,2015-04-21,42.94,41.95,43.58,41.91,16095,0.9091
2015-04-22,2015-04-22,42.85,42.64,43.41,42.38,15041,-0.2002
2015-04-23,2015-04-23,44.7,43.07,44.79,42.98,20238,4.3129
2015-04-24,2015-04-24,44.53,44.87,46.07,44.44,27308,-0.3846
2015-04-27,2015-04-27,45.04,44.53,45.56,44.36,12607,1.1583
2015-04-28,2015-04-28,43.84,44.7,44.96,43.75,12391,-2.6718
2015-04-29,2015-04-29,43.15,44.01,44.1,42.98,12193,-1.5686
2015-04-30,2015-04-30,43.5,43.41,44.01,42.98,16341,0.7968
2015-05-04,2015-05-04,44.36,44.36,44.44,43.93,11438,1.9763
2015-05-05,2015-05-05,45.04,44.61,45.22,44.36,11933,1.5504
2015-05-06,2015-05-06,44.27,44.87,44.87,44.18,8588,-1.7176
2015-05-07,2015-05-07,42.89,43.93,44.1,42.81,27074,-3.1068
2015-05-08,2015-05-08,41.95,43.5,43.67,41.95,24313,-2.2044
2015-05-11,2015-05-11,42.12,42.98,43.07,41.99,10449,0.4098
2015-05-12,2015-05-12,42.12,42.64,42.81,42.03,8930,0.0
2015-05-13,2015-05-13,42.42,42.64,42.81,42.08,8972,0.7143
2015-05-14,2015-05-14,41.91,42.59,42.72,41.73,9534,-1.2158
2015-05-15,2015-05-15,42.38,42.64,42.64,42.03,7856,1.1282
2015-05-18,2015-05-18,42.46,42.59,42.94,42.21,7757,0.2028
2015-05-19,2015-05-19,43.75,42.94,43.75,42.85,11542,3.0364
2015-05-20,2015-05-20,43.5,43.58,43.75,43.07,11266,-0.5894
2015-05-21,2015-05-21,43.41,43.24,43.5,42.64,10100,-0.1976
2015-05-22,2015-05-22,42.89,43.41,43.58,42.89,10789,-1.1881
2015-05-25,2015-05-25,43.41,42.98,43.41,42.77,6894,1.2024
2015-05-26,2015-05-26,43.15,43.84,44.1,42.98,7821,-0.5941
2015-05-27,2015-05-27,43.58,43.41,43.67,43.07,4754,0.996
2015-05-28,2015-05-28,44.27,44.01,44.27,43.5,10317,1.5779
2015-05-29,2015-05-29,43.67,44.53,44.53,43.58,7624,-1.3592
2015-06-01,2015-06-01,42.21,42.98,43.32,41.95,13032,-3.3465
2015-06-02,2015-06-02,41.99,42.12,42.51,41.78,10823,-0.5092
2015-06-03,2015-06-03,40.92,41.78,41.82,40.49,18274,-2.5589
2015-06-04,2015-06-04,41.0,40.92,41.09,39.93,19600,0.2101
2015-06-05,2015-06-05,39.93,40.57,40.57,39.33,18639,-2.6205
2015-06-08,2015-06-08,40.14,40.53,40.53,39.63,13356,0.5382
2015-06-09,2015-06-09,38.9,39.97,40.44,38.9,11736,-3.1049
2015-06-10,2015-06-10,38.85,39.46,39.5,38.25,18971,-0.1105
2015-06-11,2015-06-11,38.68,39.11,39.15,38.21,12026,-0.4425
2015-06-12,2015-06-12,39.11,38.08,39.24,38.08,7558,1.1111
2015-06-15,2015-06-15,39.37,39.11,39.58,38.77,7986,0.6593
2015-06-16,2015-06-16,39.28,39.37,39.5,38.81,8900,-0.2183
2015-06-17,2015-06-17,39.41,38.94,39.8,38.85,9936,0.3282
2015-06-18,2015-06-18,39.54,39.54,39.8,39.5,11903,0.3272
2015-06-22,2015-06-22,40.75,39.63,41.0,39.41,18120,3.0435
2015-06-23,2015-06-23,41.56,41.69,41.95,41.43,15848,2.0042
2015-06-24,2015-06-24,41.35,41.22,41.6,41.13,8714,-0.5171
2015-06-25,2015-06-25,41.56,41.35,42.21,41.26,9549,0.5198
2015-06-26,2015-06-26,41.3,41.52,41.73,41.3,6992,-0.6205
2015-06-29,2015-06-29,40.53,40.23,40.7,40.23,8060,-1.8730000000000002
2015-06-30,2015-06-30,40.62,40.06,40.83,40.06,10243,0.2121
2015-07-01,2015-07-01,40.79,39.8,41.0,39.8,7447,0.4233
2015-07-02,2015-07-02,40.27,40.32,40.57,40.01,8520,-1.2645
2015-07-03,2015-07-03,39.54,40.27,40.4,39.37,9923,-1.8143
2015-07-06,2015-07-06,39.58,39.03,39.97,39.03,4833,0.1087
2015-07-07,2015-07-07,39.28,39.28,39.84,39.28,7586,-0.76
2015-07-08,2015-07-08,38.21,39.03,39.11,37.82,12656,-2.7352
2015-07-09,2015-07-09,38.25,37.05,38.51,36.96,15426,0.1125
2015-07-13,2015-07-13,37.74,38.42,38.55,37.61,15677,-1.3483
2015-07-14,2015-07-14,38.42,37.99,39.07,37.99,15012,1.8223
2015-07-15,2015-07-15,37.56,39.03,39.03,37.48,14917,-2.2371
2015-07-16,2015-07-16,38.12,38.34,38.51,37.99,14035,1.4874
2015-07-17,2015-07-17,36.15,37.65,37.78,35.8,32249,-5.186
2015-07-20,2015-07-20,36.71,36.88,36.88,35.93,21200,1.5458
2015-07-21,2015-07-21,36.32,36.79,36.83,36.1,15021,-1.0539
2015-07-22,2015-07-22,35.72,36.36,36.45,34.38,28177,-1.6568
2015-07-23,2015-07-23,35.07,35.99,36.04,34.74,17249,-1.6847
2015-07-24,2015-07-24,34.28,35.11,35.44,34.0,18232,-2.2457
2015-07-27,2015-07-27,34.51,33.77,34.51,33.35,18869,0.6757
2015-07-28,2015-07-28,34.19,34.47,34.51,33.86,14649,-0.9396
2015-07-29,2015-07-29,33.35,34.1,34.14,33.03,18025,-2.439
2015-07-30,2015-07-30,33.72,31.69,34.05,31.69,30253,1.1111
2015-07-31,2015-07-31,33.12,33.63,33.86,32.84,26274,-1.7857
2015-08-03,2015-08-03,32.98,33.31,33.31,32.15,15154,-0.4196
2015-08-04,2015-08-04,32.66,32.89,32.94,32.01,24908,-0.9831
2015-08-05,2015-08-05,31.69,31.78,32.15,31.69,10892,-2.9787
2015-08-06,2015-08-06,31.22,31.78,31.96,30.57,20311,-1.462
2015-08-07,2015-08-07,30.9,30.95,31.22,30.67,17552,-1.0386
2015-08-10,2015-08-10,31.78,31.13,31.96,31.04,11311,2.8486
2015-08-11,2015-08-11,32.2,32.33,32.52,31.96,11117,1.3119999999999998
2015-08-12,2015-08-12,32.29,32.2,32.33,31.69,9342,0.2878
2015-08-13,2015-08-13,32.98,32.47,33.12,32.24,17435,2.1521
2015-08-14,2015-08-14,33.35,33.17,33.4,32.89,12736,1.1236
2015-08-17,2015-08-17,32.71,32.89,33.21,32.66,12381,-1.9444
2015-08-18,2015-08-18,31.5,32.75,32.75,31.36,13882,-3.6827
2015-08-19,2015-08-19,30.67,31.59,31.92,30.25,11699,-2.6471
2015-08-20,2015-08-20,31.32,30.11,32.01,30.11,16273,2.1148
2015-08-21,2015-08-21,31.04,30.71,31.64,30.67,10843,-0.8876
2015-08-24,2015-08-24,34.14,34.14,34.14,34.14,10732,10.0
2015-08-25,2015-08-25,37.15,37.52,37.52,36.5,82386,8.8195
2015-08-26,2015-08-26,35.21,36.97,36.97,35.21,54636,-5.2369
2015-08-27,2015-08-27,36.87,35.95,37.25,35.95,41254,4.7368
2015-08-28,2015-08-28,36.6,37.06,37.25,36.5,27475,-0.7538
2015-08-31,2015-08-31,37.06,36.6,38.91,36.6,97889,1.2658
2015-09-01,2015-09-01,36.55,36.78,37.11,35.72,37376,-1.375
2015-09-02,2015-09-02,36.69,36.46,37.06,36.41,35474,0.3802
2015-09-03,2015-09-03,37.75,37.01,38.03,36.97,43030,2.904
2015-09-04,2015-09-04,37.52,37.62,38.45,37.38,27042,-0.6135
2015-09-07,2015-09-07,37.99,37.94,38.17,37.52,16452,1.2346
2015-09-08,2015-09-08,38.64,38.26,38.87,38.17,22035,1.7073
2015-09-09,2015-09-09,39.28,39.1,39.61,38.91,31844,1.6787
2015-09-10,2015-09-10,39.56,39.24,39.56,38.87,21801,0.7075
2015-09-11,2015-09-11,39.61,39.56,39.75,39.42,18485,0.1171
2015-09-14,2015-09-14,38.87,39.84,39.98,38.45,25282,-1.8713
2015-09-15,2015-09-15,39.01,39.1,39.24,38.45,30952,0.3576
2015-09-16,2015-09-16,39.42,39.47,39.75,39.1,43571,1.0689
2015-09-17,2015-09-17,39.05,39.61,39.65,39.05,46233,-0.9401
2015-09-18,2015-09-18,39.98,39.38,40.12,39.24,47701,2.3725
2015-09-21,2015-09-21,38.4,39.98,39.98,36.83,45075,-3.9397
2015-09-22,2015-09-22,38.17,38.31,38.31,37.34,16179,-0.6031
2015-09-23,2015-09-23,36.04,36.97,37.75,35.11,41860,-5.5825
2015-09-24,2015-09-24,35.21,35.35,36.32,35.11,27390,-2.3136
2015-09-25,2015-09-25,36.6,35.48,37.06,35.35,22019,3.9474
2015-09-30,2015-09-30,37.85,36.13,37.99,35.58,27917,3.4177
2015-10-01,2015-10-01,37.85,37.85,38.26,37.34,19059,0.0
2015-10-02,2015-10-02,37.38,37.99,38.31,36.41,35767,-1.224
2015-10-05,2015-10-05,36.97,37.34,37.34,36.69,10593,-1.1152
2015-10-06,2015-10-06,36.74,37.29,37.43,36.74,14691,-0.6266
2015-10-07,2015-10-07,36.97,36.78,37.06,36.5,15347,0.6305
2015-10-08,2015-10-08,37.29,37.38,37.43,36.87,9154,0.8772
2015-10-12,2015-10-12,37.62,37.57,37.71,37.38,13692,0.8696
2015-10-13,2015-10-13,37.29,37.34,37.57,36.92,7164,-0.8621
2015-10-14,2015-10-14,37.75,37.52,37.8,37.11,9738,1.2422
2015-10-15,2015-10-15,39.28,37.8,39.84,37.57,26362,4.0491
2015-10-16,2015-10-16,40.67,40.16,41.0,39.98,26287,3.5377
2015-10-19,2015-10-19,39.47,40.81,40.95,39.47,13139,-2.9613
2015-10-20,2015-10-20,39.7,39.47,39.84,38.82,11342,0.5869
2015-10-21,2015-10-21,39.52,39.79,40.07,39.42,4977,-0.4667
2015-10-22,2015-10-22,38.82,39.84,39.84,38.82,6407,-1.7585
2015-10-23,2015-10-23,40.21,39.75,40.21,39.38,13317,3.58
2015-10-26,2015-10-26,40.21,40.81,40.86,39.93,8999,0.0
2015-10-27,2015-10-27,40.02,39.84,40.4,39.7,3244,-0.4608
2015-10-28,2015-10-28,40.4,40.07,40.4,39.89,7191,0.9259
2015-10-29,2015-10-29,39.7,40.4,40.4,39.56,4600,-1.7202
2015-10-30,2015-10-30,39.89,39.84,40.26,39.61,7725,0.4667
2015-11-02,2015-11-02,39.89,40.12,40.4,39.89,5229,0.0
2015-11-03,2015-11-03,40.07,40.02,40.3,39.65,9209,0.4646
2015-11-04,2015-11-04,41.23,40.49,41.23,40.21,18047,2.8902
2015-11-05,2015-11-05,41.04,41.18,41.18,40.63,5925,-0.4494
2015-11-06,2015-11-06,40.86,41.41,42.16,40.58,13335,-0.4515
2015-11-09,2015-11-09,41.14,40.44,41.18,40.07,15885,0.6803
2015-11-10,2015-11-10,40.4,40.58,40.77,40.02,5096,-1.8018
2015-11-11,2015-11-11,39.84,40.16,40.72,39.84,6296,-1.3761
2015-11-12,2015-11-12,40.77,40.02,40.86,39.84,5604,2.3256
2015-11-13,2015-11-13,40.4,40.58,41.09,40.21,6390,-0.9091
2015-11-16,2015-11-16,40.02,40.07,40.77,39.89,5657,-0.9174
2015-11-17,2015-11-17,41.0,40.35,41.14,40.35,7640,2.4306
2015-11-18,2015-11-18,41.28,41.28,41.32,40.77,5847,0.6779999999999999
2015-11-19,2015-11-19,41.55,41.6,41.69,41.23,6100,0.6734
2015-11-20,2015-11-20,41.09,41.6,41.6,40.86,2553,-1.1148
2015-11-23,2015-11-23,41.32,41.28,41.51,41.0,3815,0.5637
2015-11-24,2015-11-24,41.65,41.28,41.65,41.14,7798,0.7848
2015-11-25,2015-11-25,41.69,41.6,41.69,41.51,5193,0.1112
2015-11-26,2015-11-26,42.39,41.83,43.22,41.83,11727,1.6667
2015-11-27,2015-11-27,41.28,42.06,42.16,40.95,5872,-2.623
2015-11-30,2015-11-30,39.84,40.95,41.41,39.84,18746,-3.4792
2015-12-01,2015-12-01,41.69,40.63,41.97,40.49,7496,4.6512
2015-12-02,2015-12-02,41.69,41.69,41.88,41.04,6423,0.0
2015-12-03,2015-12-03,41.69,41.0,41.74,40.86,6534,0.0
2015-12-04,2015-12-04,41.69,41.37,41.69,40.95,4366,0.0
2015-12-07,2015-12-07,42.25,41.69,42.57,41.65,6329,1.3333
2015-12-08,2015-12-08,42.16,41.6,42.48,41.6,7403,-0.2193
2015-12-09,2015-12-09,41.32,42.11,42.16,41.18,5920,-1.9780000000000002
2015-12-10,2015-12-10,42.34,40.95,42.43,40.86,12033,2.4664
2015-12-11,2015-12-11,42.16,42.53,42.71,41.79,9111,-0.4376
2015-12-14,2015-12-14,42.2,44.66,44.75,42.2,36022,0.1099
2015-12-15,2015-12-15,46.42,46.42,46.42,46.42,30552,9.988999999999999
2015-12-16,2015-12-16,45.4,46.32,46.88,44.24,41406,-2.1956
2015-12-17,2015-12-17,46.19,45.4,46.32,45.21,14619,1.7347
2015-12-18,2015-12-18,46.05,45.58,46.51,45.54,15131,-0.3009
2015-12-21,2015-12-21,47.25,45.49,47.71,45.49,17021,2.6157
2015-12-22,2015-12-22,46.42,46.79,47.25,46.23,10993,-1.7647
2015-12-23,2015-12-23,48.46,48.73,49.29,48.09,37718,4.3912
2015-12-24,2015-12-24,48.46,48.46,48.64,48.27,9377,0.0
2015-12-25,2015-12-25,48.55,48.55,48.64,48.36,3254,0.1912
2015-12-28,2015-12-28,48.27,48.46,48.55,47.99,9391,-0.5725
2015-12-29,2015-12-29,47.99,48.27,48.64,47.9,11262,-0.5758
2015-12-30,2015-12-30,47.99,47.81,48.18,47.62,7043,0.0
2015-12-31,2015-12-31,48.46,48.09,48.46,47.99,4689,0.9653
2016-01-04,2016-01-04,47.81,48.36,48.36,47.71,9478,-1.3384
2016-01-05,2016-01-05,47.99,47.53,48.27,47.53,10546,0.3876
2016-01-06,2016-01-06,48.18,47.9,48.27,47.71,10622,0.3861
2016-01-07,2016-01-07,48.36,48.09,48.36,47.34,25610,0.3846
2016-01-08,2016-01-08,47.62,47.99,48.27,47.53,12825,-1.5326
2016-01-11,2016-01-11,47.62,47.53,47.81,47.16,13861,0.0
2016-01-12,2016-01-12,48.46,47.81,48.46,47.71,12540,1.751
2016-01-13,2016-01-13,48.64,48.36,48.64,48.18,7655,0.3824
2016-01-14,2016-01-14,48.55,48.36,48.55,48.27,11027,-0.1905
2016-01-15,2016-01-15,48.83,48.18,48.83,47.9,17305,0.5725
2016-01-18,2016-01-18,48.36,47.99,48.55,47.99,5553,-0.9488
2016-01-19,2016-01-19,48.36,48.36,48.64,48.27,5839,0.0
2016-01-20,2016-01-20,48.55,48.36,48.55,48.27,8197,0.3831
2016-01-21,2016-01-21,48.18,48.55,48.55,48.18,7994,-0.7634
2016-01-22,2016-01-22,47.71,48.27,48.36,47.71,10780,-0.9615
2016-01-25,2016-01-25,47.53,47.99,47.99,47.53,12235,-0.3883
2016-01-26,2016-01-26,48.18,47.9,48.46,47.9,14624,1.3645
2016-01-27,2016-01-27,48.09,48.36,48.46,47.99,9325,-0.1923
2016-01-28,2016-01-28,47.25,47.71,47.71,47.07,18264,-1.7341
2016-01-29,2016-01-29,47.62,47.16,47.71,46.88,18459,0.7843
2016-01-30,2016-01-30,47.53,47.44,47.62,47.16,3107,-0.1946
2016-02-01,2016-02-01,48.09,47.16,48.27,47.16,11503,1.1696
2016-02-02,2016-02-02,47.9,48.09,48.18,47.62,7909,-0.3854
2016-02-03,2016-02-03,48.09,47.71,48.09,47.53,8529,0.3868
2016-02-15,2016-02-15,48.09,47.44,48.27,47.16,7525,0.0
2016-02-16,2016-02-16,47.62,47.53,47.9,47.44,3867,-0.9634
2016-02-17,2016-02-17,47.99,47.62,48.09,47.44,7634,0.7782
2016-02-18,2016-02-18,48.09,48.09,48.18,47.9,4563,0.1931
2016-02-19,2016-02-19,48.46,48.18,48.64,47.99,8682,0.7707
2016-02-22,2016-02-22,47.9,48.18,48.36,47.81,4613,-1.1472
2016-02-23,2016-02-23,47.9,47.9,48.18,47.81,5558,0.0
2016-02-24,2016-02-24,45.03,47.81,47.99,44.7,16681,-5.9961
2016-02-25,2016-02-25,47.62,46.05,47.62,45.58,13735,5.7613
2016-02-26,2016-02-26,47.53,47.25,47.81,46.88,10525,-0.1946
2016-03-01,2016-03-01,47.25,46.79,47.71,46.51,12022,-0.5848
2016-03-02,2016-03-02,47.07,47.44,47.53,47.07,6630,-0.3922
2016-03-03,2016-03-03,47.25,46.97,47.44,46.88,7477,0.3937
2016-03-04,2016-03-04,46.7,47.25,47.34,46.7,5329,-1.1765
2016-03-07,2016-03-07,45.63,46.7,46.7,45.44,7557,-2.2817
2016-03-08,2016-03-08,46.51,45.95,46.51,45.77,8811,1.9289
2016-03-09,2016-03-09,45.21,46.09,46.09,45.12,9305,-2.7888
2016-03-10,2016-03-10,44.94,44.94,44.94,43.92,12694,-0.6148
2016-03-11,2016-03-11,46.79,45.03,46.97,44.94,16682,4.1237
2016-03-14,2016-03-14,46.51,46.6,47.53,46.42,8530,-0.5941
2016-03-15,2016-03-15,46.97,46.6,47.25,46.6,11316,0.996
2016-03-16,2016-03-16,47.16,46.88,47.16,46.51,10382,0.3945
2016-03-17,2016-03-17,46.0,45.95,47.16,45.95,5952,-2.4558
2016-03-18,2016-03-18,45.63,45.54,45.82,45.44,11263,-0.8056
2016-03-21,2016-03-21,45.4,45.44,45.82,44.94,8213,-0.5076
2016-03-22,2016-03-22,45.07,45.31,45.4,44.56,8640,-0.7143
2016-03-23,2016-03-23,44.8,45.31,45.4,43.36,13009,-0.6166
2016-03-24,2016-03-24,45.63,44.84,45.86,44.56,26106,1.8614
2016-03-25,2016-03-25,48.83,48.09,48.92,47.07,174050,7.0051
2016-03-28,2016-03-28,48.73,48.18,48.83,47.71,46286,-0.1898
2016-03-29,2016-03-29,48.73,48.83,49.01,48.64,34933,0.0
2016-03-30,2016-03-30,47.62,48.09,48.27,46.7,22384,-2.2814
2016-03-31,2016-03-31,48.18,47.62,48.18,46.97,7856,1.1673
2016-04-01,2016-04-01,47.44,47.16,47.53,46.79,13390,-1.5385
2016-04-06,2016-04-06,47.53,46.79,47.53,46.7,5928,0.1953
2016-04-07,2016-04-07,46.88,46.97,47.16,46.79,3785,-1.3645
2016-04-08,2016-04-08,46.88,46.42,47.07,46.14,4156,0.0
2016-04-11,2016-04-11,46.51,46.32,46.88,46.32,2114,-0.7905
2016-04-12,2016-04-12,46.51,46.88,47.07,46.51,2169,0.0
2016-04-13,2016-04-13,47.34,46.88,47.62,46.79,4736,1.7928
2016-04-14,2016-04-14,47.44,47.44,47.81,47.07,4364,0.1957
2016-04-15,2016-04-15,47.25,47.25,47.71,46.97,2449,-0.3906
2016-04-18,2016-04-18,46.79,46.97,47.07,46.51,3492,-0.9804
2016-04-19,2016-04-19,46.19,46.88,46.88,46.19,9673,-1.2871
2016-04-20,2016-04-20,46.7,46.23,47.25,46.23,6776,1.1033
2016-04-21,2016-04-21,46.32,46.6,46.79,46.32,2512,-0.7937
2016-04-22,2016-04-22,46.14,45.86,46.51,45.86,3398,-0.4
2016-04-25,2016-04-25,46.51,46.0,46.88,45.95,3863,0.8032
2016-04-26,2016-04-26,46.32,46.23,46.7,46.14,3297,-0.3984
2016-04-27,2016-04-27,46.32,46.51,46.7,46.32,3886,0.0
2016-04-28,2016-04-28,46.28,46.28,46.7,45.72,7542,-0.1
2016-04-29,2016-04-29,44.38,43.59,44.8,43.36,20100,-4.1041
2016-05-03,2016-05-03,43.08,44.1,44.15,42.34,13133,-2.9228
2016-05-04,2016-05-04,40.12,42.25,42.71,39.98,19829,-6.8817
2016-05-05,2016-05-05,40.58,40.12,41.0,40.07,10734,1.1547
2016-05-06,2016-05-06,41.6,41.04,42.16,40.4,17093,2.5114
2016-05-09,2016-05-09,42.02,41.32,42.57,40.95,10396,1.0022
2016-05-10,2016-05-10,41.69,40.77,42.16,40.49,9363,-0.7718
2016-05-11,2016-05-11,41.46,41.23,41.88,41.23,11838,-0.5556
2016-05-12,2016-05-12,41.14,40.86,41.83,40.81,9661,-0.7821
2016-05-13,2016-05-13,41.55,41.14,42.11,41.14,14344,1.0135
2016-05-16,2016-05-16,45.03,40.4,45.68,40.4,26231,8.3612
2016-05-17,2016-05-17,43.04,45.03,45.03,42.71,18066,-4.4239
2016-05-18,2016-05-18,43.17,42.2,43.55,41.79,11808,0.3229
2016-05-19,2016-05-19,42.25,42.62,43.17,42.02,7563,-2.1459
2016-05-20,2016-05-20,43.04,42.48,43.64,42.29,9133,1.864
2016-05-23,2016-05-23,45.21,43.82,46.14,43.78,16864,5.0592
2016-05-24,2016-05-24,46.32,45.4,46.6,44.47,18945,2.459
2016-05-25,2016-05-25,46.79,46.28,47.16,46.19,15822,1.0
2016-05-26,2016-05-26,46.79,46.79,46.79,46.79,0,0.0
2016-05-27,2016-05-27,49.29,49.38,50.49,49.2,85681,5.3465
2016-05-30,2016-05-30,49.29,48.83,49.48,48.83,25576,0.0
2016-05-31,2016-05-31,49.1,49.2,49.29,48.92,12280,-0.3759
2016-06-01,2016-06-01,49.1,49.01,49.1,48.92,7780,0.0
2016-06-02,2016-06-02,49.01,49.1,49.48,48.92,11195,-0.1887
2016-06-03,2016-06-03,49.48,49.01,49.48,49.01,11512,0.9452
2016-06-04,2016-06-04,49.29,49.2,49.57,49.2,5242,-0.3745
2016-06-06,2016-06-06,49.1,49.29,49.48,49.1,7992,-0.3759
2016-06-07,2016-06-07,49.2,49.2,49.29,49.01,7130,0.1887
2016-06-08,2016-06-08,48.92,49.2,49.29,48.92,5050,-0.565
2016-06-13,2016-06-13,47.44,48.64,48.64,47.44,14240,-3.0303
2016-06-14,2016-06-14,47.71,47.71,48.18,47.62,4333,0.5859
2016-06-15,2016-06-15,47.53,47.71,48.09,47.44,5706,-0.3883
2016-06-16,2016-06-16,47.25,47.62,47.81,46.88,9585,-0.5848
2016-06-17,2016-06-17,47.25,47.25,47.71,47.16,7960,0.0
2016-06-20,2016-06-20,47.71,47.53,47.81,47.44,8811,0.9804
2016-06-21,2016-06-21,47.71,47.81,47.99,47.53,15391,0.0
2016-06-22,2016-06-22,47.9,47.62,48.09,47.62,13639,0.3883
2016-06-23,2016-06-23,48.55,48.3,48.65,48.25,8971,1.2573
2016-06-24,2016-06-24,48.15,48.65,48.7,47.9,10889,-0.8239
2016-06-27,2016-06-27,48.35,48.1,48.55,48.05,3998,0.4154
2016-06-28,2016-06-28,48.5,48.3,48.65,48.2,5533,0.3102
2016-06-29,2016-06-29,48.5,48.7,48.7,48.45,4702,0.0
2016-06-30,2016-06-30,48.95,48.65,48.95,48.45,9151,0.9278
2016-07-01,2016-07-01,48.4,48.45,48.5,48.3,7273,-1.1236
