Date,Date,Close,Open,High,Low,Volume,ROI
2014-01-02,2014-01-02,135.92,137.76,138.22,135.46,604,-1.3333
2014-01-03,2014-01-03,134.54,136.84,136.84,134.08,487,-1.0135
2014-01-06,2014-01-06,130.41,136.38,136.38,130.41,1138,-3.0717
2014-01-07,2014-01-07,129.95,130.41,132.25,128.11,1374,-0.3521
2014-01-08,2014-01-08,129.03,131.33,131.79,127.19,1144,-0.7067
2014-01-09,2014-01-09,125.82,127.65,128.57,123.98,1850,-2.4911
2014-01-10,2014-01-10,126.74,126.74,128.11,125.36,940,0.7299
2014-01-13,2014-01-13,126.28,128.11,128.57,125.82,1239,-0.3623
2014-01-14,2014-01-14,129.49,126.74,131.33,126.28,1357,2.5455
2014-01-15,2014-01-15,128.11,131.33,131.33,127.65,576,-1.0638
2014-01-16,2014-01-16,126.28,129.03,129.03,126.28,723,-1.4337
2014-01-17,2014-01-17,125.36,126.28,126.28,122.6,1495,-0.7273
2014-01-20,2014-01-20,123.06,125.82,126.28,121.68,1464,-1.8315
2014-01-21,2014-01-21,123.06,124.9,124.9,122.14,1207,0.0
2014-01-22,2014-01-22,122.6,123.98,124.9,122.14,1351,-0.3731
2014-01-23,2014-01-23,123.98,123.98,123.98,122.14,920,1.1236
2014-01-24,2014-01-24,122.14,124.44,124.44,122.14,998,-1.4815
2014-01-27,2014-01-27,120.77,121.23,121.23,119.39,872,-1.1278
2014-02-05,2014-02-05,123.06,119.39,123.06,119.39,684,1.9011
2014-02-06,2014-02-06,122.14,123.06,123.06,121.23,524,-0.7463
2014-02-07,2014-02-07,121.68,123.06,123.52,121.23,390,-0.3759
2014-02-10,2014-02-10,123.52,121.68,123.98,121.68,486,1.5094
2014-02-11,2014-02-11,125.82,123.98,127.19,123.06,1158,1.8587
2014-02-12,2014-02-12,123.98,126.74,127.19,123.98,525,-1.4599
2014-02-13,2014-02-13,122.14,123.98,125.36,122.14,438,-1.4815
2014-02-14,2014-02-14,121.23,123.06,123.52,121.23,355,-0.7519
2014-02-17,2014-02-17,121.68,123.52,123.98,121.23,705,0.3788
2014-02-18,2014-02-18,121.68,123.06,123.06,121.23,476,0.0
2014-02-19,2014-02-19,120.31,121.23,122.14,120.31,764,-1.1321
2014-02-20,2014-02-20,120.31,120.77,121.68,119.85,784,0.0
2014-02-21,2014-02-21,122.14,120.77,123.52,120.77,765,1.5267
2014-02-24,2014-02-24,123.98,122.6,124.9,122.14,674,1.5038
2014-02-25,2014-02-25,122.14,125.36,125.36,122.14,627,-1.4815
2014-02-26,2014-02-26,122.6,122.14,123.52,122.14,358,0.3759
2014-02-27,2014-02-27,123.06,123.52,123.52,122.14,256,0.3745
2014-03-03,2014-03-03,121.68,123.06,123.06,120.77,587,-1.1194
2014-03-04,2014-03-04,120.77,122.14,122.6,120.31,620,-0.7547
2014-03-05,2014-03-05,120.77,120.77,121.68,120.31,858,0.0
2014-03-06,2014-03-06,122.14,121.68,122.14,120.77,560,1.1407
2014-03-07,2014-03-07,120.77,123.06,123.98,120.31,818,-1.1278
2014-03-10,2014-03-10,115.72,120.77,121.23,112.5,2766,-4.1825
2014-03-11,2014-03-11,115.26,115.26,115.72,112.96,1696,-0.3968
2014-03-12,2014-03-12,114.8,114.8,117.09,114.34,856,-0.3984
2014-03-13,2014-03-13,115.26,115.26,116.17,115.26,408,0.4
2014-03-14,2014-03-14,123.06,117.09,123.06,117.09,2861,6.7729
2014-03-17,2014-03-17,127.65,128.57,128.57,125.82,4636,3.7313
2014-03-18,2014-03-18,123.98,127.65,127.65,123.06,1715,-2.8777
2014-03-19,2014-03-19,122.14,124.9,125.36,122.14,1042,-1.4815
2014-03-20,2014-03-20,119.85,120.31,121.68,119.39,1113,-1.8797
2014-03-21,2014-03-21,119.39,121.68,122.14,117.55,1336,-0.3831
2014-03-24,2014-03-24,118.01,119.39,119.39,115.26,625,-1.1538
2014-03-25,2014-03-25,120.77,119.39,122.14,119.39,875,2.3346
2014-03-26,2014-03-26,121.68,122.14,122.14,120.31,600,0.7605
2014-03-27,2014-03-27,121.23,121.68,121.68,120.31,412,-0.3774
2014-03-28,2014-03-28,118.93,121.23,121.68,118.47,468,-1.8939
2014-03-31,2014-03-31,120.77,119.39,121.23,119.39,332,1.5444
2014-04-01,2014-04-01,126.28,121.68,126.74,120.77,2713,4.5627
2014-04-02,2014-04-02,127.19,127.65,131.33,126.74,2515,0.7273
2014-04-03,2014-04-03,127.19,127.65,127.65,123.98,1066,0.0
