Date,Date,Close,Open,High,Low,Volume,ROI
2014-01-02,2014-01-02,22.5,22.6,22.95,22.2,940,0.0
2014-01-03,2014-01-03,22.3,22.6,22.65,22.3,516,-0.8889
2014-01-06,2014-01-06,22.25,22.3,22.9,22.25,777,-0.2242
2014-01-07,2014-01-07,22.3,22.25,22.45,22.15,530,0.2247
2014-01-08,2014-01-08,22.15,22.3,22.5,22.05,606,-0.6726
2014-01-09,2014-01-09,22.05,22.15,22.35,22.05,444,-0.4515
2014-01-10,2014-01-10,23.5,22.55,23.55,22.45,6315,6.5760000000000005
2014-01-13,2014-01-13,22.85,23.55,23.55,22.85,2060,-2.766
2014-01-14,2014-01-14,23.8,22.8,24.3,22.75,4222,4.1575
2014-01-15,2014-01-15,23.55,23.8,24.05,23.35,1226,-1.0504
2014-01-16,2014-01-16,23.75,23.75,24.4,23.6,1706,0.8493
2014-01-17,2014-01-17,23.55,23.75,23.95,23.5,724,-0.8421
2014-01-20,2014-01-20,23.15,23.55,23.65,23.15,811,-1.6985
2014-01-21,2014-01-21,23.1,22.9,23.4,22.9,668,-0.21600000000000003
2014-01-22,2014-01-22,23.05,23.1,23.4,23.05,449,-0.2165
2014-01-23,2014-01-23,23.05,23.0,23.25,23.0,441,0.0
2014-01-24,2014-01-24,23.15,23.0,23.3,23.0,469,0.4338
2014-01-27,2014-01-27,23.4,23.0,23.7,22.95,1178,1.0799
2014-02-05,2014-02-05,23.0,23.3,23.35,22.9,792,-1.7094
2014-02-06,2014-02-06,23.15,23.0,23.3,23.0,442,0.6522
2014-02-07,2014-02-07,23.25,23.3,23.6,23.2,609,0.43200000000000005
2014-02-10,2014-02-10,23.55,23.4,24.4,23.4,1059,1.2903
2014-02-11,2014-02-11,23.45,23.8,23.8,23.45,479,-0.4246
2014-02-12,2014-02-12,23.5,23.65,23.8,23.5,494,0.2132
2014-02-13,2014-02-13,25.1,23.75,25.1,23.6,7654,6.8085
2014-02-14,2014-02-14,26.55,25.3,26.85,25.3,10360,5.7769
2014-02-17,2014-02-17,27.2,26.9,28.0,26.75,6447,2.4482
2014-02-18,2014-02-18,27.3,27.2,27.7,26.6,4088,0.3676
2014-02-19,2014-02-19,27.3,27.5,28.2,27.15,3615,0.0
2014-02-20,2014-02-20,26.7,27.5,27.9,26.4,3465,-2.1978
2014-02-21,2014-02-21,28.55,27.0,28.55,26.8,5402,6.9288
2014-02-24,2014-02-24,28.05,29.9,30.0,27.85,11950,-1.7513
2014-02-25,2014-02-25,26.1,27.9,28.05,26.1,6109,-6.9519
2014-02-26,2014-02-26,26.8,26.1,27.0,26.0,2813,2.682
2014-02-27,2014-02-27,26.5,26.8,26.8,26.1,1595,-1.1194
2014-03-03,2014-03-03,26.1,26.5,26.5,26.05,1116,-1.5094
2014-03-04,2014-03-04,26.2,26.1,26.5,26.1,880,0.3831
2014-03-05,2014-03-05,26.05,26.45,26.55,26.05,1259,-0.5725
2014-03-06,2014-03-06,26.25,26.1,26.4,26.05,1223,0.7678
2014-03-07,2014-03-07,25.25,26.1,26.35,25.15,1382,-3.8095
2014-03-10,2014-03-10,24.95,25.15,25.4,24.8,1096,-1.1881
2014-03-11,2014-03-11,26.1,25.2,26.5,25.05,1385,4.6092
2014-03-12,2014-03-12,25.85,26.0,26.35,25.55,673,-0.9579
2014-03-13,2014-03-13,25.65,26.0,26.0,25.55,623,-0.7737
2014-03-14,2014-03-14,25.5,25.65,25.8,25.5,462,-0.5848
2014-03-17,2014-03-17,25.9,25.6,26.1,25.5,462,1.5686
2014-03-18,2014-03-18,26.4,26.2,26.9,25.9,2482,1.9305
2014-03-19,2014-03-19,26.05,26.5,26.9,26.05,671,-1.3258
2014-03-20,2014-03-20,25.6,26.0,26.0,25.15,608,-1.7274
2014-03-21,2014-03-21,25.3,25.6,25.95,24.9,823,-1.1719
2014-03-24,2014-03-24,25.0,24.0,25.7,24.0,574,-1.1858
2014-03-25,2014-03-25,25.1,24.8,25.35,24.8,509,0.4
2014-03-26,2014-03-26,25.05,25.4,25.6,25.05,668,-0.1992
2014-03-27,2014-03-27,24.75,25.05,25.25,24.75,639,-1.1976
2014-03-28,2014-03-28,24.6,24.9,25.15,24.5,462,-0.6061
2014-03-31,2014-03-31,24.9,24.6,24.9,24.55,471,1.2195
2014-04-01,2014-04-01,24.6,25.0,25.0,24.6,329,-1.2048
2014-04-02,2014-04-02,24.35,24.65,24.75,24.3,629,-1.0163
2014-04-03,2014-04-03,24.3,24.4,24.75,24.15,532,-0.2053
2014-04-07,2014-04-07,23.8,24.0,24.2,23.7,717,-2.0576
2014-04-08,2014-04-08,23.55,23.8,23.95,23.4,529,-1.0504
2014-04-09,2014-04-09,23.7,23.55,23.8,23.45,449,0.6369
2014-04-10,2014-04-10,24.8,23.7,25.3,23.7,1155,4.6414
2014-04-11,2014-04-11,24.3,24.8,24.9,24.2,400,-2.0161
2014-04-14,2014-04-14,24.5,24.3,25.0,24.1,631,0.823
2014-04-15,2014-04-15,24.4,24.5,24.8,24.4,249,-0.4082
2014-04-16,2014-04-16,24.7,24.15,24.85,24.15,472,1.2295
2014-04-17,2014-04-17,25.0,24.8,25.0,24.6,398,1.2146
2014-04-18,2014-04-18,25.85,25.3,25.9,25.1,1483,3.4
2014-04-21,2014-04-21,25.5,26.05,26.5,25.5,2054,-1.354
2014-04-22,2014-04-22,25.45,25.6,25.6,24.85,805,-0.1961
2014-04-23,2014-04-23,25.25,25.5,25.5,24.8,703,-0.7859
2014-04-24,2014-04-24,25.2,25.25,25.3,25.0,327,-0.198
2014-04-25,2014-04-25,24.7,25.2,25.2,23.45,1608,-1.9841
2014-04-28,2014-04-28,23.8,23.55,24.3,23.55,526,-3.6437
2014-04-29,2014-04-29,24.25,23.8,24.25,23.65,418,1.8908
2014-04-30,2014-04-30,24.5,24.1,24.85,24.1,606,1.0309
2014-05-02,2014-05-02,24.6,24.1,24.7,24.1,435,0.4082
2014-05-05,2014-05-05,24.85,24.6,24.9,24.25,427,1.0163
2014-05-06,2014-05-06,24.9,24.85,25.05,24.65,279,0.2012
2014-05-07,2014-05-07,25.0,24.9,25.5,24.85,743,0.4016
2014-05-08,2014-05-08,25.1,25.0,25.25,24.7,600,0.4
2014-05-09,2014-05-09,24.5,24.75,25.1,24.5,516,-2.3904
2014-05-12,2014-05-12,24.45,24.5,24.5,23.75,762,-0.2041
2014-05-13,2014-05-13,23.95,24.4,24.6,23.75,416,-2.045
2014-05-14,2014-05-14,24.3,23.8,24.5,23.4,995,1.4614
2014-05-15,2014-05-15,24.25,24.3,24.35,23.9,164,-0.2058
2014-05-16,2014-05-16,24.45,24.25,24.6,23.9,752,0.8247
2014-05-19,2014-05-19,23.75,24.45,24.45,23.75,625,-2.863
2014-05-20,2014-05-20,23.8,23.85,24.1,23.65,198,0.2105
2014-05-21,2014-05-21,23.8,23.8,24.05,23.75,171,0.0
2014-05-22,2014-05-22,23.95,23.8,24.05,23.6,474,0.6303
2014-05-23,2014-05-23,24.2,23.75,24.35,23.75,769,1.0438
2014-05-26,2014-05-26,24.3,24.2,24.55,24.05,480,0.4132
2014-05-27,2014-05-27,23.95,24.5,24.5,23.85,490,-1.4403
2014-05-28,2014-05-28,24.2,23.9,24.35,23.75,1473,1.0438
2014-05-29,2014-05-29,25.85,24.1,25.85,24.1,4309,6.8182
2014-05-30,2014-05-30,25.1,26.25,26.45,25.0,3204,-2.9014
2014-06-03,2014-06-03,24.4,25.1,25.35,24.3,1161,-2.7888
2014-06-04,2014-06-04,24.1,24.6,24.6,24.1,641,-1.2295
2014-06-05,2014-06-05,24.6,24.1,24.7,23.9,1036,2.0747
2014-06-06,2014-06-06,24.5,24.6,24.75,24.35,1041,-0.4065
2014-06-09,2014-06-09,24.9,24.6,25.15,24.6,699,1.6327
2014-06-10,2014-06-10,24.8,24.95,25.1,24.6,503,-0.4016
2014-06-11,2014-06-11,24.8,24.85,24.9,24.45,627,0.0
2014-06-12,2014-06-12,24.6,24.8,24.8,24.55,304,-0.8065
2014-06-13,2014-06-13,25.5,24.7,26.2,24.7,2019,3.6585
2014-06-16,2014-06-16,24.9,25.8,25.8,24.8,769,-2.3529
2014-06-17,2014-06-17,24.5,25.0,25.25,24.45,824,-1.6064
2014-06-18,2014-06-18,24.6,24.6,24.95,24.55,364,0.4082
2014-06-19,2014-06-19,24.8,24.65,24.9,24.55,460,0.813
2014-06-20,2014-06-20,24.85,24.8,24.9,24.3,451,0.2016
2014-06-23,2014-06-23,24.7,24.8,24.8,24.35,391,-0.6036
2014-06-24,2014-06-24,24.4,24.65,24.8,24.35,338,-1.2146
2014-06-25,2014-06-25,24.3,24.35,24.6,24.3,437,-0.4098
2014-06-26,2014-06-26,24.15,24.3,24.45,24.1,836,-0.6173
2014-06-27,2014-06-27,24.5,24.1,24.55,23.95,621,1.4493
2014-06-30,2014-06-30,24.4,24.55,24.55,24.1,308,-0.4082
2014-07-01,2014-07-01,24.4,24.5,24.5,23.95,861,0.0
2014-07-02,2014-07-02,23.95,24.2,24.8,23.85,1081,-1.8443
2014-07-03,2014-07-03,24.0,24.2,24.2,23.8,540,0.2088
2014-07-04,2014-07-04,24.15,24.0,24.3,23.8,480,0.625
2014-07-07,2014-07-07,23.8,24.1,24.3,23.8,484,-1.4493
2014-07-08,2014-07-08,24.15,23.7,24.2,23.7,367,1.4706
2014-07-09,2014-07-09,23.65,24.15,24.3,23.6,635,-2.0704
2014-07-10,2014-07-10,23.75,23.75,23.95,23.5,528,0.4228
2014-07-11,2014-07-11,23.35,23.75,23.9,23.2,386,-1.6842
2014-07-14,2014-07-14,23.75,23.35,24.15,23.35,471,1.7131
2014-07-15,2014-07-15,23.6,23.65,24.0,23.3,630,-0.6316
2014-07-16,2014-07-16,23.5,23.5,23.8,23.35,364,-0.4237
2014-07-17,2014-07-17,24.4,23.5,24.8,23.5,2895,3.8298
2014-07-18,2014-07-18,23.75,23.8,24.1,23.2,1200,-2.6639
2014-07-21,2014-07-21,23.25,23.6,23.85,23.1,879,-2.1053
2014-07-22,2014-07-22,23.25,23.25,23.9,23.1,673,0.0
2014-07-24,2014-07-24,23.3,23.5,23.6,23.3,281,0.2151
2014-07-25,2014-07-25,23.3,23.3,23.5,23.3,179,0.0
2014-07-28,2014-07-28,23.2,23.5,23.5,23.2,152,-0.4292
2014-07-29,2014-07-29,23.0,23.25,23.8,22.9,578,-0.8621
2014-07-30,2014-07-30,23.25,23.05,23.35,23.05,274,1.087
